site_id,mat_worldclim,map_worldclim,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
US-Seg,13.015666961669922,255,13.015666961669922,19.01799964904785,46.17364501953125,844.43255615234375,34.30799865722656,-6.880000114440918,41.1879997253418,22.823333740234375,4.731333255767822,23.43000030517578,2.690000057220459,255,53,10,67.18721771240234,132,30,109,34
US-Ses,13.021499633789062,248,13.021499633789062,19.046998977661133,46.0250358581543,849.72406005859375,34.38399887084961,-7,41.38399887084961,22.91266632080078,8.227999687194824,23.488666534423828,2.628000020980835,248,52,9,67.44072723388672,128,28,106,34
US-SHC,5.772500038146973,825,5.772500038146973,15.607666969299316,44.798126220703125,689.5389404296875,25.81599998474121,-9.02400016784668,34.84000015258789,-2.196000099182129,14.364666938781738,14.587333679199219,-2.196000099182129,825,147,10,72.66356658935547,396,47,48,396
US-Sne,15.565000534057617,340,15.565000534057617,13.038000106811523,48.5550422668457,519.82122802734375,30.56800079345703,3.7160000801086426,26.852001190185547,8.893333435058594,21.419334411621094,21.46933364868164,8.893333435058594,340,75,1,88.9140625,184,6,8,184
US-Snf,15.513500213623047,336,15.513500213623047,13.16100025177002,48.48585510253906,524.3599853515625,30.607999801635742,3.4639999866485596,27.143999099731445,8.778666496276855,21.416000366210938,21.455333709716797,8.778666496276855,336,74,1,89.15946960449219,182,6,8,182
US-SP1,20.277332305908203,1307,20.277332305908203,12.981332778930664,47.704444885253906,544.15936279296875,32.74399948120117,5.5320000648498535,27.211999893188477,26.53933334350586,17.326000213623047,26.53933334350586,13.248000144958496,1307,198,58,44.093772888183594,539,190,539,262
US-SRC,19.157499313354492,395,19.157499313354492,17.041000366210938,48.67188262939453,710.9486083984375,37.13199996948242,2.119999885559082,35.012001037597656,27.395999908447266,22.314001083374023,27.944665908813477,10.732666969299316,395,87,5,75.143096923828125,207,24,173,87
US-SRG,15.829000473022461,566,15.829000473022461,14.547333717346191,46.47710037231445,653.03326416015625,32.060001373291016,0.7599999904632568,31.30000114440918,23.43000030517578,18.47533416748047,23.845333099365234,8.10866641998291,566,124,6,74.49805450439453,292,34,244,131
US-SRM,18.298166275024414,474,18.298166275024414,16.579666137695312,49.27971649169922,681.43145751953125,35.487998962402344,1.843999981880188,33.64399719238281,26.250667572021484,21.110000610351562,26.702667236328125,10.2586669921875,474,107,5,76.26756286621094,250,28,208,104
US-Srr,15.362166404724121,530,15.362166404724121,13.388333320617676,50.36237335205078,500.23638916015625,30.47599983215332,3.8919999599456787,26.583999633789062,8.983333587646484,21.016000747680664,21.099332809448242,8.983333587646484,530,119,1,95.27937316894531,299,6,10,299
US-SRS,18.298166275024414,474,18.298166275024414,16.579666137695312,49.27971649169922,681.43145751953125,35.487998962402344,1.843999981880188,33.64399719238281,26.250667572021484,21.110000610351562,26.702667236328125,10.2586669921875,474,107,5,76.26756286621094,250,28,208,104
US-SSH,9.743499755859375,989,9.743499755859375,11.39366626739502,31.93650245666504,905.43878173828125,28.059999465942383,-7.615999698638916,35.67599868774414,18.521333694458008,-1.6833332777023315,20.657333374023438,-1.6833332777023315,989,105,64,14.326081275939941,293,202,281,202
US-Sta,5.463500022888184,293,5.463500022888184,15.47700023651123,39.64395523071289,867.515869140625,27.488000869750977,-11.552000045776367,39.040000915527344,9.130666732788086,-4.857333183288574,16.52666664123535,-4.857333183288574,293,39,14,30.635210037231445,97,43,85,43
US-StJ,12.9375,1133,12.9375,10.914999961853027,32.136966705322266,867.10821533203125,30.248001098632812,-3.7160000801086426,33.9640007019043,22.979999542236328,8.785333633422852,23.525333404541016,2.1666667461395264,1133,108,76,11.113469123840332,316,257,303,260
US-TKs,-9.706999778747559,236,-9.706999778747559,10.470000267028809,23.021108627319336,1390.0638427734375,15.13599967956543,-30.3439998626709,45.47999954223633,8.647333145141602,-20.764665603637695,8.647333145141602,-24.413999557495117,236,47,7,64.73204040527344,119,26,119,33
US-TLR,16.00349998474121,1276,16.00349998474121,10.6163330078125,35.34536361694336,732.543212890625,30.803998947143555,0.7680000066757202,30.035999298095703,24.856666564941406,12.585333824157715,24.856666564941406,6.851999759674072,1276,153,79,22.241119384765625,415,250,415,280
US-Ton,16.239665985107422,623,16.239665985107422,15.128000259399414,46.206478118896484,647.49395751953125,35.099998474121094,2.3600001335144043,32.73999786376953,10.00333309173584,24.075332641601562,24.095333099365234,8.522000312805176,623,118,3,85.38971710205078,324,11,18,307
US-Tw1,15.347167015075684,370,15.347167015075684,13.48900032043457,49.05804443359375,529.68731689453125,30.59200096130371,3.0959999561309814,27.496000289916992,8.539999961853027,21.326000213623047,21.326000213623047,8.539999961853027,370,80,1,89.242340087890625,200,6,6,200
US-Tw2,15.347167015075684,370,15.347167015075684,13.48900032043457,49.05804443359375,529.68731689453125,30.59200096130371,3.0959999561309814,27.496000289916992,8.539999961853027,21.326000213623047,21.326000213623047,8.539999961853027,370,80,1,89.242340087890625,200,6,6,200
US-Tw3,15.347167015075684,370,15.347167015075684,13.48900032043457,49.05804443359375,529.68731689453125,30.59200096130371,3.0959999561309814,27.496000289916992,8.539999961853027,21.326000213623047,21.326000213623047,8.539999961853027,370,80,1,89.242340087890625,200,6,6,200
US-Tw4,15.347167015075684,370,15.347167015075684,13.48900032043457,49.05804443359375,529.68731689453125,30.59200096130371,3.0959999561309814,27.496000289916992,8.539999961853027,21.326000213623047,21.326000213623047,8.539999961853027,370,80,1,89.242340087890625,200,6,6,200
US-Tw5,15.347167015075684,370,15.347167015075684,13.48900032043457,49.05804443359375,529.68731689453125,30.59200096130371,3.0959999561309814,27.496000289916992,8.539999961853027,21.326000213623047,21.326000213623047,8.539999961853027,370,80,1,89.242340087890625,200,6,6,200
US-Twt,15.347167015075684,370,15.347167015075684,13.48900032043457,49.05804443359375,529.68731689453125,30.59200096130371,3.0959999561309814,27.496000289916992,8.539999961853027,21.326000213623047,21.326000213623047,8.539999961853027,370,80,1,89.242340087890625,200,6,6,200
US-Uaf,-2.7011666297912598,301,-2.7011666297912598,11.484999656677246,23.404386520385742,1444.4813232421875,22.511999130249023,-26.559999465942383,49.071998596191406,14.749333381652832,-10.017333030700684,14.749333381652832,-20.128665924072266,301,45,7,50.23969268798828,128,30,128,52
US-UC1,9.146166801452637,1010,9.146166801452637,11.317667007446289,31.670211791992188,916.4801025390625,27.423999786376953,-8.312000274658203,35.736000061035156,18.05666732788086,-2.4646666049957275,20.14666748046875,-2.4646666049957275,1010,109,66,14.951709747314453,301,206,290,206
US-UC2,9.171500205993652,1009,9.171500205993652,11.277000427246094,31.68764877319336,913.595947265625,27.347999572753906,-8.239999771118164,35.58799743652344,18.04800033569336,-2.4173333644866943,20.124666213989258,-2.4173333644866943,1009,109,66,14.862154960632324,300,206,290,206
US-UiA,11.01550006866455,1015,11.01550006866455,11.089666366577148,28.572778701782227,1024.9176025390625,30.059999465942383,-8.751999855041504,38.8120002746582,21.145999908447266,-2.2946667671203613,23.118000030517578,-2.2946667671203613,1015,116,47,26.257492065429688,329,167,320,167
US-UiB,11.01550006866455,1015,11.01550006866455,11.089666366577148,28.572778701782227,1024.9176025390625,30.059999465942383,-8.751999855041504,38.8120002746582,21.145999908447266,-2.2946667671203613,23.118000030517578,-2.2946667671203613,1015,116,47,26.257492065429688,329,167,320,167
US-UiC,11.01550006866455,1015,11.01550006866455,11.089666366577148,28.572778701782227,1024.9176025390625,30.059999465942383,-8.751999855041504,38.8120002746582,21.145999908447266,-2.2946667671203613,23.118000030517578,-2.2946667671203613,1015,116,47,26.257492065429688,329,167,320,167
US-UiD,11.01550006866455,1015,11.01550006866455,11.089666366577148,28.572778701782227,1024.9176025390625,30.059999465942383,-8.751999855041504,38.8120002746582,21.145999908447266,-2.2946667671203613,23.118000030517578,-2.2946667671203613,1015,116,47,26.257492065429688,329,167,320,167
US-UiE,11.01550006866455,1015,11.01550006866455,11.089666366577148,28.572778701782227,1024.9176025390625,30.059999465942383,-8.751999855041504,38.8120002746582,21.145999908447266,-2.2946667671203613,23.118000030517578,-2.2946667671203613,1015,116,47,26.257492065429688,329,167,320,167
US-UiF,11.01550006866455,1015,11.01550006866455,11.089666366577148,28.572778701782227,1024.9176025390625,30.059999465942383,-8.751999855041504,38.8120002746582,21.145999908447266,-2.2946667671203613,23.118000030517578,-2.2946667671203613,1015,116,47,26.257492065429688,329,167,320,167
US-UiG,11.01550006866455,1015,11.01550006866455,11.089666366577148,28.572778701782227,1024.9176025390625,30.059999465942383,-8.751999855041504,38.8120002746582,21.145999908447266,-2.2946667671203613,23.118000030517578,-2.2946667671203613,1015,116,47,26.257492065429688,329,167,320,167
US-UMd,6.20283317565918,793,6.20283317565918,10.439666748046875,27.246232986450195,1017.7649536132812,25.70800018310547,-12.607999801635742,38.316001892089844,13.88800048828125,-5.857333183288574,18.329334259033203,-6.580666542053223,793,102,32,26.064361572265625,258,133,218,144
US-UTB,9.9741668701171875,165,9.9741668701171875,12.137666702270508,30.68476676940918,979.0198974609375,31.75200080871582,-7.803999900817871,39.555999755859375,9.800000190734863,-1.9593333005905151,22.380666732788086,-1.9593333005905151,165,22,6,37.70602035522461,60,23,37,23
US-UTD,11.376999855041504,271,11.376999855041504,16.1299991607666,37.9315185546875,966.87750244140625,34.220001220703125,-8.303999900817871,42.52400207519531,18.27199935913086,15.862666130065918,23.502666473388672,-0.4233333170413971,271,34,10,25.59914779663086,87,48,63,65
US-UTE,10.35099983215332,225,10.35099983215332,16.029333114624023,39.38798141479492,883.310791015625,32.124000549316406,-8.572000503540039,40.69599914550781,16.534666061401367,14.513333320617676,21.487333297729492,-0.3860001564025879,225,36,10,37.215267181396484,84,38,69,44
US-UTJ,12.37933349609375,212,12.37933349609375,17.136667251586914,39.40913009643555,968.92803955078125,35.347999572753906,-8.136000633239746,43.48400115966797,19.392000198364258,16.82933235168457,24.357332229614258,0.36533322930336,212,28,6,28.834020614624023,69,32,46,55
US-UTW,9.196999549865723,228,9.196999549865723,17.295333862304688,37.99168395996094,999.0693359375,33.167999267578125,-12.355999946594238,45.52399826049805,16.176000595092773,3.9733333587646484,21.517333984375,-3.3366665840148926,228,25,15,20.560333251953125,74,48,63,48
US-Vcm,4.03249979019165,700,4.03249979019165,15.510333061218262,43.089046478271484,730.42376708984375,22.808000564575195,-13.187999725341797,35.996002197265625,12.813333511352539,6.6479997634887695,13.044000625610352,-4.684000015258789,700,106,35,37.592777252197266,268,115,245,158
US-Vcp,5.887499809265137,597,5.887499809265137,16.046998977661133,44.075477600097656,733.48248291015625,24.8799991607666,-11.527999877929688,36.407997131347656,14.716666221618652,8.565999984741211,14.903999328613281,-2.933333158493042,597,94,32,40.23430252075195,237,100,217,128
US-VT1,10.449333190917969,973,10.449333190917969,11.480667114257812,29.678075790405273,1016.4719848632812,29.483999252319336,-9.199999809265137,38.683998107910156,20.51599884033203,-2.7786664962768555,22.384666442871094,-2.7786664962768555,973,107,43,27.15938377380371,318,153,309,153
US-VT2,10.449333190917969,973,10.449333190917969,11.480667114257812,29.678075790405273,1016.4719848632812,29.483999252319336,-9.199999809265137,38.683998107910156,20.51599884033203,-2.7786664962768555,22.384666442871094,-2.7786664962768555,973,107,43,27.15938377380371,318,153,309,153
US-WCr,4.264666557312012,818,4.264666557312012,11.937333106994629,27.576541900634766,1128.6531982421875,24.88800048828125,-18.399999618530273,43.288002014160156,16.25666618347168,-10.402667045593262,17.468000411987305,-10.402667045593262,818,109,22,45.347557067871094,311,87,306,87
US-Whs,17.0625,360,17.0625,16.475666046142578,47.689205169677734,699.46868896484375,34.9119987487793,0.36399999260902405,34.54800033569336,24.92133331298828,20.670000076293945,25.7413330078125,8.690000534057617,360,81,5,82.68962860107422,202,24,174,73
US-Wjs,11.366832733154297,344,11.366832733154297,17.47166633605957,46.045928955078125,787.04437255859375,31.27199935913086,-6.671999931335449,37.944000244140625,20.301332473754883,6.770666599273682,21.17799949645996,1.784666657447815,344,71,12,65.58809661865234,173,43,160,50
US-WPT,9.912333488464355,882,9.912333488464355,9.579333305358887,26.302398681640625,986.80596923828125,28.38399887084961,-8.03600025177002,36.41999816894531,21.791332244873047,-1.4000000953674316,21.791332244873047,-2.56933331489563,882,98,43,23.664478302001953,279,156,279,159
US-WT1,14.193666458129883,491,14.193666458129883,15.565333366394043,41.09984588623047,841.06121826171875,32.880001068115234,-4.992000102996826,37.87200164794922,24.55266761779785,3.809333324432373,24.55266761779785,3.809333324432373,491,89,13,60.639766693115234,211,43,211,43
US-xAB,9.129833221435547,2372,9.129833221435547,10.990333557128906,42.9041748046875,528.052734375,24.711999893188477,-0.9039999842643738,25.615999221801758,3.506666660308838,15.603333473205566,15.862000465393066,3.001333236694336,2372,374,36,60.99856185913086,1078,177,191,1010
US-xAE,15.57883358001709,700,15.57883358001709,14.10099983215332,35.45458984375,933.78900146484375,35.487998962402344,-4.283999919891357,39.77199935913086,20.275999069213867,3.93666672706604,27.03133201599121,3.93666672706604,700,114,19,49.56803512573242,265,73,223,73
US-xBA,-11.990333557128906,109,-11.990333557128906,6.088666915893555,15.12486743927002,1315.949462890625,9.37600040435791,-30.8799991607666,40.25600051879883,3.7046666145324707,-26.125999450683594,4.518666744232178,-26.5939998626709,109,27,3,84.30635833740234,67,9,55,10
US-xBL,12.042333602905273,991,12.042333602905273,12.829333305358887,35.26479721069336,882.1710205078125,30.40799903869629,-5.9720001220703125,36.37999725341797,20.64666748046875,0.9186666011810303,22.738666534423828,0.9186666011810303,991,99,64,14.09586238861084,292,199,282,199
US-xBN,-3.0421664714813232,329,-3.0421664714813232,11.524333000183105,24.673145294189453,1352.49462890625,21.488000869750977,-25.219999313354492,46.70800018310547,13.670666694641113,-10.394000053405762,13.670666694641113,-18.56999969482422,329,52,10,49.8677978515625,145,42,145,55
US-xBR,5.93316650390625,1233,5.93316650390625,12.571000099182129,31.030311584472656,994.28363037109375,25.996000289916992,-14.515999794006348,40.512001037597656,1.3086665868759155,-5.5273332595825195,17.983999252319336,-6.6533331871032715,1233,123,87,10.647122383117676,340,268,321,289
US-xCL,17.453500747680664,870,17.453500747680664,13.201000213623047,36.64094543457031,830.2310791015625,35.040000915527344,-0.9879999756813049,36.02799987792969,21.607999801635742,6.953333377838135,27.492666244506836,6.953333377838135,870,122,40,35.556827545166016,293,134,198,134
US-xCP,9.084333419799805,367,9.084333419799805,16.446001052856445,40.45557403564453,888.60821533203125,30.832000732421875,-9.819999694824219,40.652000427246094,17.733333587646484,-1.2886666059494019,20.485332489013672,-1.2886666059494019,367,63,8,60.112213134765625,170,27,145,27
US-xDC,4.4170002937316895,438,4.4170002937316895,12.621334075927734,26.74691390991211,1259.6422119140625,27.492000579833984,-19.696001052856445,47.18800354003906,16.774667739868164,-11.8100004196167,19.211334228515625,-11.8100004196167,438,88,8,71.069183349609375,213,27,212,27
US-xDJ,-2.9761667251586914,290,-2.9761667251586914,10.569000244140625,23.810489654541016,1301.731201171875,20.81999969482422,-23.56800079345703,44.38800048828125,13.202666282653809,-9.928666114807129,13.202666282653809,-18.123332977294922,290,65,5,89.25065612792969,179,20,179,27
US-xDL,17.715166091918945,1402,17.715166091918945,13.3663330078125,41.193084716796875,739.42462158203125,33.48400115966797,1.0360000133514404,32.448001861572266,9.987333297729492,23.006000518798828,26.58333396911621,8.390666961669922,1402,161,83,20.380069732666016,434,271,317,404
US-xDS,22.336666107177734,1221,22.336666107177734,12.326000213623047,51.06047821044922,449.23809814453125,33.37200164794922,9.232000350952148,24.14000129699707,27.429332733154297,17.6200008392334,27.429332733154297,16.531999588012695,1221,184,43,55.3822135925293,548,156,548,176
US-xGR,12.971500396728516,1367,12.971500396728516,14.101666450500488,42.56721496582031,741.86627197265625,29.472000122070312,-3.6559998989105225,33.12799835205078,20.089332580566406,13.800666809082031,21.941333770751953,3.62333345413208,1367,144,78,15.101701736450195,388,278,376,341
US-xHE,-3.320000171661377,419,-3.320000171661377,11.400666236877441,26.36358070373535,1221.29296875,19.983999252319336,-23.260000228881836,43.24399948120117,12.101999282836914,-10.517333030700684,12.101999282836914,-17.183334350585938,419,80,15,63.760948181152344,211,52,211,57
US-xJE,19.14583396911621,1355,19.14583396911621,13.423666954040527,44.461002349853516,660.67938232421875,33.540000915527344,3.3480000495910645,30.192001342773438,11.963333129882812,20.173999786376953,26.884666442871094,10.690667152404785,1355,147,60,24.12327766418457,413,229,400,378
US-xJR,15.180500030517578,273,15.180500030517578,19.275667190551758,48.36812973022461,806.810546875,35.099998474121094,-4.751999855041504,39.85199737548828,24.207332611083984,10.86400032043457,25.20400047302246,5.384000301361084,273,60,5,74.28870391845703,147,21,130,43
US-xKZ,12.350500106811523,892,12.350500106811523,12.694999694824219,31.002735137939453,1028.2000732421875,32.38399887084961,-8.564000129699707,40.947998046875,22.291332244873047,-0.8240000009536743,24.704666137695312,-0.8240000009536743,892,135,21,51.12800216674805,362,73,322,73
US-xLE,18.119333267211914,1513,18.119333267211914,13.958666801452637,43.57725524902344,703.89111328125,33.59600067138672,1.5640000104904175,32.03200149536133,10.804666519165039,23.19333267211914,26.527334213256836,9.224666595458984,1513,174,79,21.091562271118164,464,279,359,439
US-xMB,10.375166893005371,306,10.375166893005371,16.395000457763672,38.309654235839844,955.04541015625,33.2239990234375,-9.572000503540039,42.795997619628906,17.20199966430664,14.739333152770996,22.36199951171875,-1.2706667184829712,306,36,11,24.587604522705078,98,56,73,70
US-xML,8.999833106994629,1122,8.999833106994629,11.059000015258789,34.886436462402344,772.8052978515625,24.70800018310547,-6.992000102996826,31.700000762939453,16.454666137695312,-0.7900000214576721,18.230667114257812,-0.7900000214576721,1122,111,79,10.88082218170166,314,242,297,242
US-xNG,5.717833518981934,428,5.717833518981934,13.300999641418457,28.326519012451172,1220.5933837890625,29.011999130249023,-17.944000244140625,46.95600128173828,17.752666473388672,-9.897333145141602,20.228666305541992,-9.897333145141602,428,72,10,63.66705322265625,200,30,190,30
US-xNQ,9.414833068847656,297,9.414833068847656,16.283666610717773,38.48474884033203,934.0009765625,32.84000015258789,-9.4720001220703125,42.3120002746582,8.354000091552734,-1.7386666536331177,21.34000015258789,-1.7386666536331177,297,31,21,14.729848861694336,87,64,65,64
US-xNW,0.8305000066757202,623,0.8305000066757202,12.916333198547363,40.187721252441406,706.0997314453125,18.940000534057617,-13.199999809265137,32.13999938964844,-1.934000015258789,1.75600004196167,10.063333511352539,-6.563333034515381,623,66,35,17.60734748840332,187,126,168,142
US-xPU,13.239333152770996,2155,13.239333152770996,8.7160005569458,69.284576416015625,128.47068786621094,19.09600067138672,6.515999794006348,12.580000877380371,11.927999496459961,14.451333045959473,14.770000457763672,11.740666389465332,2155,259,85,31.78173828125,697,334,397,634
US-xRM,2.120833396911621,548,2.120833396911621,13.708333969116211,41.59586715698242,697.69183349609375,20.555999755859375,-12.399999618530273,32.95600128173828,8.687333106994629,-1.4800000190734863,11.284667015075684,-5.220666885375977,548,59,31,20.45856475830078,167,109,164,115
US-xRN,13.898833274841309,1220,13.898833274841309,13.108333587646484,38.48148727416992,808.5557861328125,30.88399887084961,-3.180000066757202,34.06399917602539,13.615333557128906,19.66200065612793,23.685333251953125,3.683333396911621,1220,126,76,13.479448318481445,335,260,319,303
US-xSB,20.502832412719727,1290,20.502832412719727,12.815666198730469,47.44434356689453,540.86627197265625,32.97999954223633,5.9679999351501465,27.011999130249023,26.71666717529297,17.632667541503906,26.71666717529297,13.498000144958496,1290,184,60,42.16709899902344,519,196,519,249
US-xSC,11.679166793823242,1027,11.679166793823242,12.364333152770996,34.93144226074219,856.6861572265625,29.516000747680664,-5.880000114440918,35.395999908447266,20.038665771484375,0.8939999938011169,22.064666748046875,0.8939999938011169,1027,101,68,13.237035751342773,296,208,287,208
US-xSE,13.169333457946777,1104,13.169333457946777,11.081999778747559,32.37321853637695,863.00701904296875,30.5,-3.7319998741149902,34.231998443603516,21.502666473388672,2.375999927520752,23.68466567993164,2.375999927520752,1104,109,72,12.404842376708984,310,244,305,244
US-xSJ,16.665000915527344,542,16.665000915527344,15.558666229248047,44.92569351196289,721.83270263671875,36.61600112915039,1.9839999675750732,34.63199996948242,9.583333015441895,25.613332748413086,25.766666412353516,8.42199993133545,542,97,1,84.7806167602539,275,7,13,270
US-xSL,9.370166778564453,429,9.370166778564453,15.658333778381348,37.32440185546875,954.64794921875,31.59600067138672,-10.355999946594238,41.95199966430664,18.680665969848633,-1.9940000772476196,21.46733283996582,-1.9940000772476196,429,82,9,74.97147369384766,231,28,195,28
US-xSP,13.296833038330078,842,13.296833038330078,13.975000381469727,44.580196380615234,657.9659423828125,31.695999145507812,0.3479999899864197,31.347999572753906,6.650000095367432,21.439332962036133,22.092666625976562,6.265999794006348,842,159,3,85.86771392822266,445,15,25,425
US-xSR,19.157499313354492,395,19.157499313354492,17.041000366210938,48.67188262939453,710.9486083984375,37.13199996948242,2.119999885559082,35.012001037597656,27.395999908447266,22.314001083374023,27.944665908813477,10.732666969299316,395,87,5,75.143096923828125,207,24,173,87
US-xST,4.688666820526123,803,4.688666820526123,12.152667045593262,27.78387451171875,1142.5147705078125,25.70400047302246,-18.035999298095703,43.73999786376953,16.82266616821289,-10.173333168029785,18.040666580200195,-10.173333168029785,803,113,22,45.97098159790039,309,86,295,86
US-xTE,6.171666622161865,831,6.171666622161865,12.979999542236328,43.51615905761719,617.1014404296875,23.579999923706055,-6.248000144958496,29.827999114990234,-0.18933343887329102,13.777999877929688,14.57800006866455,-0.18933343887329102,831,155,6,80.14655303955078,415,23,41,415
US-xTL,-10,239,-10,10.384666442871094,23.027912139892578,1380.8565673828125,14.67199993133545,-30.423999786376953,45.09600067138672,8.244000434875488,-13.248666763305664,8.244000434875488,-24.573999404907227,239,47,8,64.92967987060547,121,27,121,34
US-xTR,4.76200008392334,803,4.76200008392334,12.003999710083008,27.39888572692871,1148.2601318359375,25.807998657226562,-18.003999710083008,43.81199645996094,16.98200035095215,-10.168000221252441,18.195999145507812,-10.168000221252441,803,112,22,45.74750518798828,308,86,294,86
US-xUK,12.547499656677246,998,12.547499656677246,11.880999565124512,30.041973114013672,1007.63916015625,31.916000366210938,-7.631999969482422,39.54800033569336,22.31999969482422,-0.40666663646698,24.634666442871094,-0.40666663646698,998,139,29,44.84000778198242,373,101,334,101
US-xUN,3.874333381652832,843,3.874333381652832,11.892000198364258,27.59164810180664,1130.097900390625,24.720001220703125,-18.3799991607666,43.099998474121094,16.150667190551758,-9.105999946594238,17.19066619873047,-10.658666610717773,843,108,29,37.31675720214844,298,115,296,116
US-xWD,4.3398332595825195,423,4.3398332595825195,12.58899974822998,26.59273338317871,1261.62353515625,27.472000122070312,-19.868000030517578,47.34000015258789,16.683334350585938,-11.92733383178711,19.172000885009766,-11.92733383178711,423,87,6,73.12001037597656,208,24,208,24
US-xWR,9.051833152770996,1966,9.051833152770996,11.014333724975586,39.074546813964844,611.418701171875,25.812000274658203,-2.375999927520752,28.187999725341797,2.3299999237060547,16.511333465576172,16.634666442871094,1.6746666431427002,1966,324,26,66.00856018066406,934,134,144,877
US-xYE,1.496000051498413,590,1.496000051498413,15.934666633605957,39.60300827026367,890.45660400390625,23.804000854492188,-16.43199920654297,40.236000061035156,-8.15133285522461,8.84866714477539,12.294000625610352,-9.404000282287598,590,62,36,16.100887298583984,168,128,153,160
US-YK1,-0.9685000777244568,525,-0.9685000777244568,7.292333602905273,21.585168838500977,1008.681396484375,16.76799964904785,-17.016000747680664,33.784000396728516,10.800000190734863,-8.563333511352539,11.708666801452637,-12.654000282287598,525,108,17,63.39243698120117,254,56,216,75
