site_id,igbp,region,network,location_lat,location_long,has_badm_record,has_dom_dist_mgmt,dom_dist_mgmt_values,has_site_desc,mgmt_harvest,mgmt_tillage,mgmt_fertilization,mgmt_grazing,mgmt_irrigation,mgmt_thinning,mgmt_burning,mgmt_drainage_wtd,mgmt_forestry_unspecified,mgmt_other,any_management,wtd_group_present
US-VT2,CRO,N. America,AmeriFlux,40.4018,-87.5213,TRUE,TRUE,Agriculture,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Var,GRA,N. America,AmeriFlux;Phenocam,38.4133,-120.9508,TRUE,TRUE,Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Vcm,ENF,N. America,AmeriFlux,35.8885,-106.5322,TRUE,TRUE,Drought; Fire; Grazing; Pests and disease,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Vcp,ENF,N. America,AmeriFlux,35.8641,-106.5965,TRUE,TRUE,Drought; Forestry; Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
US-WCr,DBF,N. America,AmeriFlux;Phenocam,45.8058,-90.0795,TRUE,TRUE,Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
US-WPT,WET,N. America,AmeriFlux,41.4646,-82.9962,TRUE,TRUE,Hydrologic event; Storm or wind; Temperature extreme,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-WT1,CRO,N. America,AmeriFlux,34.3674,-101.8154,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Whs,OSH,N. America,AmeriFlux;LTAR;Phenocam,31.7438,-110.0522,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Wjs,SAV,N. America,AmeriFlux,34.4258,-105.8617,TRUE,TRUE,Drought,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Wkg,GRA,N. America,AmeriFlux;LTAR;Phenocam,31.7365,-109.9419,TRUE,TRUE,Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-YK1,WET,N. America,AmeriFlux,61.2723,-163.2228,TRUE,TRUE,Fire,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-YK2,WET,N. America,AmeriFlux,61.2548,-163.259,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-ZF2,CRO,N. America,AmeriFlux,40.7939,-87.5355,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-xAB,ENF,N. America,AmeriFlux;NEON;Phenocam,45.7624,-122.3303,TRUE,TRUE,Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
US-xAE,GRA,N. America,AmeriFlux;NEON;Phenocam,35.4106,-99.0588,TRUE,TRUE,Fire; Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xBA,WET,N. America,AmeriFlux;NEON;Phenocam,71.2824,-156.6194,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xBL,DBF,N. America,AmeriFlux;NEON;Phenocam,39.0603,-78.0716,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xBN,ENF,N. America,AmeriFlux;NEON;Phenocam,65.154,-147.5026,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xBR,DBF,N. America,AmeriFlux;NEON;Phenocam,44.0639,-71.2873,TRUE,TRUE,Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
US-xCL,GRA,N. America,AmeriFlux;NEON;Phenocam,33.4012,-97.57,TRUE,TRUE,Fire; Grazing; Land cover change,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xCP,GRA,N. America,AmeriFlux;NEON;Phenocam,40.8155,-104.7456,TRUE,TRUE,Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xDC,GRA,N. America,AmeriFlux;NEON;Phenocam,47.1617,-99.1066,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xDJ,ENF,N. America,AmeriFlux;NEON;Phenocam,63.881100000000004,-145.7514,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xDL,MF,N. America,AmeriFlux;NEON;Phenocam,32.5417,-87.8039,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xDS,CVM,N. America,AmeriFlux;NEON;Phenocam,28.125,-81.4362,TRUE,TRUE,Agriculture; Fire,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
US-xGR,DBF,N. America,AmeriFlux;NEON;Phenocam,35.689,-83.5019,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xHE,OSH,N. America,AmeriFlux;NEON;Phenocam,63.8757,-149.2133,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xJE,ENF,N. America,AmeriFlux;NEON;Phenocam,31.1948,-84.4686,TRUE,TRUE,Fire,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xJR,OSH,N. America,AmeriFlux;NEON;Phenocam,32.5907,-106.8425,TRUE,TRUE,Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xKZ,GRA,N. America,AmeriFlux;NEON;Phenocam,39.1008,-96.5631,TRUE,TRUE,Fire; Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xLE,DBF,N. America,AmeriFlux;NEON;Phenocam,31.8539,-88.1612,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xMB,OSH,N. America,AmeriFlux;NEON;Phenocam,38.2483,-109.3883,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xML,DBF,N. America,AmeriFlux;NEON;Phenocam,37.3783,-80.5248,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xNG,GRA,N. America,AmeriFlux;NEON;Phenocam,46.7697,-100.9154,TRUE,TRUE,Agriculture; Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xNQ,OSH,N. America,AmeriFlux;NEON;Phenocam,40.1776,-112.4524,TRUE,TRUE,Fire; Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xNW,ENF,N. America,AmeriFlux;NEON;Phenocam,40.0543,-105.5824,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xPU,EBF,N. America,AmeriFlux;NEON,19.5531,-155.3173,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xRM,ENF,N. America,AmeriFlux;NEON;Phenocam,40.2759,-105.5459,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xRN,DBF,N. America,AmeriFlux;NEON;Phenocam,35.9641,-84.2826,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xSB,ENF,N. America,AmeriFlux;NEON;Phenocam,29.6893,-81.9934,TRUE,TRUE,Fire,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xSC,DBF,N. America,AmeriFlux;NEON;Phenocam,38.8929,-78.1395,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xSE,DBF,N. America,AmeriFlux;NEON;Phenocam,38.8901,-76.56,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-xSJ,SAV,N. America,AmeriFlux;NEON,37.1088,-119.7323,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xSL,CRO,N. America,AmeriFlux;NEON,40.4619,-103.0293,TRUE,TRUE,Agriculture,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xSP,ENF,N. America,AmeriFlux;NEON;Phenocam,37.0334,-119.26220000000001,TRUE,TRUE,Forestry; Pests and disease,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
US-xSR,OSH,N. America,AmeriFlux;NEON;Phenocam,31.9107,-110.8355,TRUE,TRUE,Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xST,DBF,N. America,AmeriFlux;NEON;Phenocam,45.5089,-89.5864,TRUE,TRUE,Forestry,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
US-xTE,ENF,N. America,AmeriFlux;NEON,37.0058,-119.006,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xTL,WET,N. America,AmeriFlux;NEON;Phenocam,68.6611,-149.3705,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xTR,DBF,N. America,AmeriFlux;NEON;Phenocam,45.4937,-89.5857,TRUE,TRUE,Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
US-xUK,DBF,N. America,AmeriFlux;NEON;Phenocam,39.0404,-95.1921,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-xUN,MF,N. America,AmeriFlux;NEON;Phenocam,46.2339,-89.5373,TRUE,TRUE,Forestry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xWD,GRA,N. America,AmeriFlux;NEON;Phenocam,47.1282,-99.2414,TRUE,TRUE,Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xWR,ENF,N. America,AmeriFlux;NEON;Phenocam,45.8205,-121.9519,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-xYE,ENF,N. America,AmeriFlux;NEON,44.9535,-110.5391,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
VU-Coc,EBF,Australia,NA,-15.444423,167.19131,TRUE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ZA-BfK,OSH,Africa,EFTEON SAEON;European Fluxes Database,-28.856483,24.83985,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZA-BfS,OSH,Africa,EFTEON SAEON;European Fluxes Database,-28.8906,24.86112,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ZA-Jks,GRA,Africa,EFTEON SAEON;European Fluxes Database,-33.99029,18.95543,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZA-Spk,GRA,Africa,EFTEON SAEON;European Fluxes Database,-28.70408,29.52614,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ZA-Uby,GRA,Africa,EFTEON SAEON;European Fluxes Database,-27.3952,32.5889,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ZM-Mon,DBF,Africa,CarboAfrica;EFTEON SAEON;European Fluxes Database,-15.4391,23.2525,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
