site_id,dataset,path,file_name,exists,mtime,size_bytes,feeds
CZ-Lnz,era5_yy,data/extracted/ICOS_CZ-Lnz_FLUXNET_2015-2025_v1.3_r1/ICOS_CZ-Lnz_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_CZ-Lnz_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,3668,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
CZ-Lnz,fluxmet_yy,data/extracted/ICOS_CZ-Lnz_FLUXNET_2015-2025_v1.3_r1/ICOS_CZ-Lnz_FLUXNET_FLUXMET_YY_2015-2025_v1.3_r1.csv,ICOS_CZ-Lnz_FLUXNET_FLUXMET_YY_2015-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,36307,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
CZ-RAJ,era5_yy,data/extracted/EUF_CZ-RAJ_FLUXNET_2012-2024_v1.3_r1/EUF_CZ-RAJ_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,EUF_CZ-RAJ_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,3500,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
CZ-RAJ,fluxmet_yy,data/extracted/EUF_CZ-RAJ_FLUXNET_2012-2024_v1.3_r1/EUF_CZ-RAJ_FLUXNET_FLUXMET_YY_2012-2024_v1.3_r1.csv,EUF_CZ-RAJ_FLUXNET_FLUXMET_YY_2012-2024_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,40088,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
CZ-Stn,era5_yy,data/extracted/EUF_CZ-Stn_FLUXNET_2010-2024_v1.3_r1/EUF_CZ-Stn_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,EUF_CZ-Stn_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,3510,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
CZ-Stn,fluxmet_yy,data/extracted/EUF_CZ-Stn_FLUXNET_2010-2024_v1.3_r1/EUF_CZ-Stn_FLUXNET_FLUXMET_YY_2010-2024_v1.3_r1.csv,EUF_CZ-Stn_FLUXNET_FLUXMET_YY_2010-2024_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,45961,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
CZ-wet,era5_yy,data/extracted/ICOS_CZ-wet_FLUXNET_2006-2025_v1.3_r1/ICOS_CZ-wet_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_CZ-wet_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,3583,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
CZ-wet,fluxmet_yy,data/extracted/ICOS_CZ-wet_FLUXNET_2006-2025_v1.3_r1/ICOS_CZ-wet_FLUXNET_FLUXMET_YY_2006-2025_v1.3_r1.csv,ICOS_CZ-wet_FLUXNET_FLUXMET_YY_2006-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,59572,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Akm,era5_yy,data/extracted/EUF_DE-Akm_FLUXNET_2009-2024_v1.3_r2/EUF_DE-Akm_FLUXNET_ERA5_YY_1981-2025_v1.3_r2.csv,EUF_DE-Akm_FLUXNET_ERA5_YY_1981-2025_v1.3_r2.csv,TRUE,2026-06-01T16:53:13,3696,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Akm,fluxmet_yy,data/extracted/EUF_DE-Akm_FLUXNET_2009-2024_v1.3_r2/EUF_DE-Akm_FLUXNET_FLUXMET_YY_2009-2024_v1.3_r2.csv,EUF_DE-Akm_FLUXNET_FLUXMET_YY_2009-2024_v1.3_r2.csv,TRUE,2026-06-01T16:53:13,42692,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Amv,era5_yy,data/extracted/ICOS_DE-Amv_FLUXNET_2023-2025_v1.3_r1/ICOS_DE-Amv_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_DE-Amv_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,3687,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Amv,fluxmet_yy,data/extracted/ICOS_DE-Amv_FLUXNET_2023-2025_v1.3_r1/ICOS_DE-Amv_FLUXNET_FLUXMET_YY_2023-2025_v1.3_r1.csv,ICOS_DE-Amv_FLUXNET_FLUXMET_YY_2023-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,12962,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Brs,era5_yy,data/extracted/ICOS_DE-Brs_FLUXNET_2023-2025_v1.3_r1/ICOS_DE-Brs_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_DE-Brs_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,3685,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Brs,fluxmet_yy,data/extracted/ICOS_DE-Brs_FLUXNET_2023-2025_v1.3_r1/ICOS_DE-Brs_FLUXNET_FLUXMET_YY_2023-2025_v1.3_r1.csv,ICOS_DE-Brs_FLUXNET_FLUXMET_YY_2023-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,12018,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Etn,era5_yy,data/extracted/EUF_DE-Etn_FLUXNET_2024-2024_v1.3_r1/EUF_DE-Etn_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,EUF_DE-Etn_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,3597,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Etn,fluxmet_yy,data/extracted/EUF_DE-Etn_FLUXNET_2024-2024_v1.3_r1/EUF_DE-Etn_FLUXNET_FLUXMET_YY_2024-2024_v1.3_r1.csv,EUF_DE-Etn_FLUXNET_FLUXMET_YY_2024-2024_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,4174,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Fen,era5_yy,data/extracted/ICOS_DE-Fen_FLUXNET_2023-2025_v1.3_r1/ICOS_DE-Fen_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_DE-Fen_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,3584,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Fen,fluxmet_yy,data/extracted/ICOS_DE-Fen_FLUXNET_2023-2025_v1.3_r1/ICOS_DE-Fen_FLUXNET_FLUXMET_YY_2023-2025_v1.3_r1.csv,ICOS_DE-Fen_FLUXNET_FLUXMET_YY_2023-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,12453,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Geb,era5_yy,data/extracted/ICOS_DE-Geb_FLUXNET_2020-2024_v1.3_r1/ICOS_DE-Geb_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_DE-Geb_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,3611,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Geb,fluxmet_yy,data/extracted/ICOS_DE-Geb_FLUXNET_2020-2024_v1.3_r1/ICOS_DE-Geb_FLUXNET_FLUXMET_YY_2020-2024_v1.3_r1.csv,ICOS_DE-Geb_FLUXNET_FLUXMET_YY_2020-2024_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,19053,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Gri,era5_yy,data/extracted/ICOS_DE-Gri_FLUXNET_2004-2025_v1.3_r1/ICOS_DE-Gri_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_DE-Gri_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,3603,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Gri,fluxmet_yy,data/extracted/ICOS_DE-Gri_FLUXNET_2004-2025_v1.3_r1/ICOS_DE-Gri_FLUXNET_FLUXMET_YY_2004-2025_v1.3_r1.csv,ICOS_DE-Gri_FLUXNET_FLUXMET_YY_2004-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,66544,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-GsB,era5_yy,data/extracted/ICOS_DE-GsB_FLUXNET_2015-2025_v1.3_r1/ICOS_DE-GsB_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_DE-GsB_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,3616,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-GsB,fluxmet_yy,data/extracted/ICOS_DE-GsB_FLUXNET_2015-2025_v1.3_r1/ICOS_DE-GsB_FLUXNET_FLUXMET_YY_2015-2025_v1.3_r1.csv,ICOS_DE-GsB_FLUXNET_FLUXMET_YY_2015-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,33817,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Gwg,era5_yy,data/extracted/ICOS_DE-Gwg_FLUXNET_2023-2025_v1.3_r1/ICOS_DE-Gwg_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_DE-Gwg_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,3626,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Gwg,fluxmet_yy,data/extracted/ICOS_DE-Gwg_FLUXNET_2023-2025_v1.3_r1/ICOS_DE-Gwg_FLUXNET_FLUXMET_YY_2023-2025_v1.3_r1.csv,ICOS_DE-Gwg_FLUXNET_FLUXMET_YY_2023-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,12374,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Hai,era5_yy,data/extracted/ICOS_DE-Hai_FLUXNET_2000-2024_v1.3_r2/ICOS_DE-Hai_FLUXNET_ERA5_YY_1981-2025_v1.3_r2.csv,ICOS_DE-Hai_FLUXNET_ERA5_YY_1981-2025_v1.3_r2.csv,TRUE,2026-06-01T16:53:14,3597,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Hai,fluxmet_yy,data/extracted/ICOS_DE-Hai_FLUXNET_2000-2024_v1.3_r2/ICOS_DE-Hai_FLUXNET_FLUXMET_YY_2000-2024_v1.3_r2.csv,ICOS_DE-Hai_FLUXNET_FLUXMET_YY_2000-2024_v1.3_r2.csv,TRUE,2026-06-01T16:53:14,75062,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Har,era5_yy,data/extracted/ICOS_DE-Har_FLUXNET_2020-2025_v1.3_r1/ICOS_DE-Har_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_DE-Har_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,3686,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Har,fluxmet_yy,data/extracted/ICOS_DE-Har_FLUXNET_2020-2025_v1.3_r1/ICOS_DE-Har_FLUXNET_FLUXMET_YY_2020-2025_v1.3_r1.csv,ICOS_DE-Har_FLUXNET_FLUXMET_YY_2020-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,21921,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Hdn,era5_yy,data/extracted/EUF_DE-Hdn_FLUXNET_2020-2023_v1.3_r1/EUF_DE-Hdn_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,EUF_DE-Hdn_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,3701,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Hdn,fluxmet_yy,data/extracted/EUF_DE-Hdn_FLUXNET_2020-2023_v1.3_r1/EUF_DE-Hdn_FLUXNET_FLUXMET_YY_2020-2023_v1.3_r1.csv,EUF_DE-Hdn_FLUXNET_FLUXMET_YY_2020-2023_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,14779,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-HoH,era5_yy,data/extracted/ICOS_DE-HoH_FLUXNET_2015-2025_v1.3_r1/ICOS_DE-HoH_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_DE-HoH_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,3611,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-HoH,fluxmet_yy,data/extracted/ICOS_DE-HoH_FLUXNET_2015-2025_v1.3_r1/ICOS_DE-HoH_FLUXNET_FLUXMET_YY_2015-2025_v1.3_r1.csv,ICOS_DE-HoH_FLUXNET_FLUXMET_YY_2015-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,37488,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Hte,era5_yy,data/extracted/EUF_DE-Hte_FLUXNET_2009-2018_v1.3_r2/EUF_DE-Hte_FLUXNET_ERA5_YY_1981-2025_v1.3_r2.csv,EUF_DE-Hte_FLUXNET_ERA5_YY_1981-2025_v1.3_r2.csv,TRUE,2026-09-20T13:04:00,3658,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Hte,fluxmet_yy,data/extracted/EUF_DE-Hte_FLUXNET_2009-2018_v1.3_r2/EUF_DE-Hte_FLUXNET_FLUXMET_YY_2009-2018_v1.3_r2.csv,EUF_DE-Hte_FLUXNET_FLUXMET_YY_2009-2018_v1.3_r2.csv,TRUE,2026-09-20T13:04:00,29108,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Hzd,era5_yy,data/extracted/ICOS_DE-Hzd_FLUXNET_2010-2025_v1.3_r1/ICOS_DE-Hzd_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_DE-Hzd_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T10:54:57,3653,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Hzd,fluxmet_yy,data/extracted/ICOS_DE-Hzd_FLUXNET_2010-2025_v1.3_r1/ICOS_DE-Hzd_FLUXNET_FLUXMET_YY_2010-2025_v1.3_r1.csv,ICOS_DE-Hzd_FLUXNET_FLUXMET_YY_2010-2025_v1.3_r1.csv,TRUE,2026-09-20T10:54:57,42295,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Kli,era5_yy,data/extracted/ICOS_DE-Kli_FLUXNET_2004-2025_v1.3_r1/ICOS_DE-Kli_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_DE-Kli_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,3578,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Kli,fluxmet_yy,data/extracted/ICOS_DE-Kli_FLUXNET_2004-2025_v1.3_r1/ICOS_DE-Kli_FLUXNET_FLUXMET_YY_2004-2025_v1.3_r1.csv,ICOS_DE-Kli_FLUXNET_FLUXMET_YY_2004-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,66505,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Lkb,era5_yy,data/extracted/EUF_DE-Lkb_FLUXNET_2009-2013_v1.3_r1/EUF_DE-Lkb_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,EUF_DE-Lkb_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,3620,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Lkb,fluxmet_yy,data/extracted/EUF_DE-Lkb_FLUXNET_2009-2013_v1.3_r1/EUF_DE-Lkb_FLUXNET_FLUXMET_YY_2009-2013_v1.3_r1.csv,EUF_DE-Lkb_FLUXNET_FLUXMET_YY_2009-2013_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,17132,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Lnf,era5_yy,data/extracted/EUF_DE-Lnf_FLUXNET_2002-2024_v1.3_r1/EUF_DE-Lnf_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,EUF_DE-Lnf_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,3597,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Lnf,fluxmet_yy,data/extracted/EUF_DE-Lnf_FLUXNET_2002-2024_v1.3_r1/EUF_DE-Lnf_FLUXNET_FLUXMET_YY_2002-2024_v1.3_r1.csv,EUF_DE-Lnf_FLUXNET_FLUXMET_YY_2002-2024_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,48358,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Msr,era5_yy,data/extracted/ICOS_DE-Msr_FLUXNET_2020-2025_v1.3_r1/ICOS_DE-Msr_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_DE-Msr_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,3631,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Msr,fluxmet_yy,data/extracted/ICOS_DE-Msr_FLUXNET_2020-2025_v1.3_r1/ICOS_DE-Msr_FLUXNET_FLUXMET_YY_2020-2025_v1.3_r1.csv,ICOS_DE-Msr_FLUXNET_FLUXMET_YY_2020-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,20035,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Obe,era5_yy,data/extracted/EUF_DE-Obe_FLUXNET_2008-2024_v1.3_r1/EUF_DE-Obe_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,EUF_DE-Obe_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,3504,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Obe,fluxmet_yy,data/extracted/EUF_DE-Obe_FLUXNET_2008-2024_v1.3_r1/EUF_DE-Obe_FLUXNET_FLUXMET_YY_2008-2024_v1.3_r1.csv,EUF_DE-Obe_FLUXNET_FLUXMET_YY_2008-2024_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,51568,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Rns,era5_yy,data/extracted/EUF_DE-Rns_FLUXNET_2021-2024_v1.3_r2/EUF_DE-Rns_FLUXNET_ERA5_YY_1981-2025_v1.3_r2.csv,EUF_DE-Rns_FLUXNET_ERA5_YY_1981-2025_v1.3_r2.csv,TRUE,2026-06-01T16:53:13,3589,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-Rns,fluxmet_yy,data/extracted/EUF_DE-Rns_FLUXNET_2021-2024_v1.3_r2/EUF_DE-Rns_FLUXNET_FLUXMET_YY_2021-2024_v1.3_r2.csv,EUF_DE-Rns_FLUXNET_FLUXMET_YY_2021-2024_v1.3_r2.csv,TRUE,2026-06-01T16:53:13,16660,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-RuC,era5_yy,data/extracted/EUF_DE-RuC_FLUXNET_2013-2024_v1.3_r1/EUF_DE-RuC_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,EUF_DE-RuC_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,3622,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-RuC,fluxmet_yy,data/extracted/EUF_DE-RuC_FLUXNET_2013-2024_v1.3_r1/EUF_DE-RuC_FLUXNET_FLUXMET_YY_2013-2024_v1.3_r1.csv,EUF_DE-RuC_FLUXNET_FLUXMET_YY_2013-2024_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,35981,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-RuM,era5_yy,data/extracted/EUF_DE-RuM_FLUXNET_2011-2019_v1.3_r1/EUF_DE-RuM_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,EUF_DE-RuM_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,3675,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-RuM,fluxmet_yy,data/extracted/EUF_DE-RuM_FLUXNET_2011-2019_v1.3_r1/EUF_DE-RuM_FLUXNET_FLUXMET_YY_2011-2019_v1.3_r1.csv,EUF_DE-RuM_FLUXNET_FLUXMET_YY_2011-2019_v1.3_r1.csv,TRUE,2026-06-01T16:53:13,28160,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-RuR,era5_yy,data/extracted/ICOS_DE-RuR_FLUXNET_2011-2025_v1.3_r1/ICOS_DE-RuR_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_DE-RuR_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,3586,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-RuR,fluxmet_yy,data/extracted/ICOS_DE-RuR_FLUXNET_2011-2025_v1.3_r1/ICOS_DE-RuR_FLUXNET_FLUXMET_YY_2011-2025_v1.3_r1.csv,ICOS_DE-RuR_FLUXNET_FLUXMET_YY_2011-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,44108,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
DE-RuS,era5_yy,data/extracted/ICOS_DE-RuS_FLUXNET_2011-2025_v1.3_r1/ICOS_DE-RuS_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_DE-RuS_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T10:54:57,3710,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
