site_id,year,n_months,map_a,map_b,map_c,bio12_mm,ratio_to_bio12,flag_absolute,flag_relative
AU-Sil,1995,12,726.1210000000001,23.827,725.2343125,827,0.8780181378476422,FALSE,FALSE
AU-Sil,1996,12,827.4570000000001,27.195,827.7478125,827,1.0005525997581621,FALSE,FALSE
AU-Sil,1997,12,569.708,18.633,567.1419375,827,0.6888851269649334,FALSE,FALSE
AU-Sil,1998,12,686.976,22.645,689.2571875,827,0.8306844014510278,FALSE,FALSE
AU-Sil,1999,12,592.1919999999999,19.714,600.044875,827,0.7160725513905682,FALSE,FALSE
AU-Sil,2000,12,569.7649999999999,18.634,567.172375,827,0.6889540507859733,FALSE,FALSE
AU-Sil,2001,12,777.2270000000001,25.426,773.903875,827,0.9398149939540509,FALSE,FALSE
AU-Sil,2002,12,536.962,17.639,536.8870625000001,827,0.6492889963724304,FALSE,FALSE
AU-Sil,2003,12,663.487,21.757,662.2286875,827,0.8022817412333736,FALSE,FALSE
AU-Sil,2004,12,638.7439999999999,20.937,637.2699375,827,0.7723627569528415,FALSE,FALSE
AU-Sil,2005,12,787.36,25.903,788.4225625,827,0.9520677146311971,FALSE,FALSE
AU-Sil,2006,12,492.069,16.204,493.20925,827,0.5950048367593712,FALSE,FALSE
AU-Sil,2007,12,663.367,21.74,661.71125,827,0.8021366384522369,FALSE,FALSE
AU-Sil,2008,12,587.289,19.357999999999997,589.209125,827,0.7101438935912938,FALSE,FALSE
AU-Sil,2009,12,813.18,26.789,815.3901874999999,827,0.9832889963724304,FALSE,FALSE
AU-Sil,2010,12,680.804,22.45,683.321875,827,0.8232212817412333,FALSE,FALSE
AU-Sil,2011,12,847.3129999999999,27.790000000000003,845.858125,827,1.0245622732769044,FALSE,FALSE
AU-Sil,2012,12,626.538,20.546000000000006,625.368875,827,0.7576033857315598,FALSE,FALSE
AU-Sil,2013,12,783.71,25.692,782.00025,827,0.9476541717049577,FALSE,FALSE
AU-Sil,2014,12,603.097,19.802000000000003,602.723375,827,0.7292587666263604,FALSE,FALSE
AU-Sil,2015,12,577.1360000000001,19,578.3125,827,0.6978669891172915,FALSE,FALSE
AU-Sil,2016,12,984.448,32.275,982.3703125,827,1.190384522370012,FALSE,FALSE
AU-Sil,2017,12,589.0150000000001,19.290999999999997,587.1698125,827,0.7122309552599759,FALSE,FALSE
AU-Sil,2018,12,772.802,25.380000000000003,772.5037500000001,827,0.9344643288996373,FALSE,FALSE
AU-Sil,2019,12,603.2959999999999,19.869,604.7626875,827,0.7294993954050785,FALSE,FALSE
AU-Sil,2020,12,869.0689999999998,28.463,866.3425624999999,827,1.0508694074969769,FALSE,FALSE
AU-Sno,1991,12,1599.1049999999998,52.525,1598.7296875,1664,0.9610006009615384,FALSE,FALSE
AU-Sno,1992,12,1691.544,55.489999999999995,1688.976875,1664,1.0165528846153846,FALSE,FALSE
AU-Sno,1993,12,1342.973,44.05,1340.771875,1664,0.8070751201923076,FALSE,FALSE
AU-Sno,1994,12,1264.7340000000002,41.958,1277.096625,1664,0.7600564903846154,FALSE,FALSE
AU-Sno,1995,12,1597.457,52.22,1589.44625,1664,0.9600102163461539,FALSE,FALSE
AU-Sno,1996,12,1563.718,51.284,1560.9567499999998,1664,0.939734375,FALSE,FALSE
AU-Sno,1997,12,982.194,32.183,979.5700625,1664,0.5902608173076923,FALSE,FALSE
AU-Sno,1998,12,1438.3870000000002,47.26499999999999,1438.6284375,1664,0.864415264423077,FALSE,FALSE
AU-Sno,1999,12,1275.206,41.64,1267.4175,1664,0.7663497596153845,FALSE,FALSE
AU-Sno,2000,12,1296.3,42.578,1295.967875,1664,0.7790264423076922,FALSE,FALSE
AU-Sno,2001,12,1197.9739999999997,39.483,1201.7638125,1664,0.7199362980769229,FALSE,FALSE
AU-Sno,2002,12,1210.956,40.321,1227.2704375,1664,0.7277379807692307,FALSE,FALSE
AU-Sno,2003,12,1318.824,43.477,1323.3311875,1664,0.7925625000000001,FALSE,FALSE
AU-Sno,2004,12,1172.695,38.425,1169.5609375,1664,0.7047445913461539,FALSE,FALSE
AU-Sno,2005,12,1310.452,43.294,1317.761125,1664,0.78753125,FALSE,FALSE
AU-Sno,2006,12,741.649,24.353,741.2444375,1664,0.44570252403846156,FALSE,TRUE
AU-Sno,2007,12,1366.8279999999995,45.305,1378.9709375,1664,0.8214110576923074,FALSE,FALSE
AU-Sno,2008,12,1170.1729999999998,38.44299999999999,1170.1088125,1664,0.7032289663461537,FALSE,FALSE
AU-Sno,2009,12,1078.268,35.391,1077.2135625,1664,0.6479975961538462,FALSE,FALSE
AU-Sno,2010,12,1642.3819999999998,54.315,1653.2128125,1664,0.9870084134615383,FALSE,FALSE
AU-Sno,2011,12,1438.168,47.69,1451.564375,1664,0.8642836538461538,FALSE,FALSE
AU-Sno,2012,12,1592.548,52.441,1596.1729375,1664,0.9570600961538461,FALSE,FALSE
AU-Sno,2013,12,1309.218,43.306,1318.1263749999998,1664,0.7867896634615386,FALSE,FALSE
AU-Sno,2014,12,1386.679,45.576,1387.2195,1664,0.8333407451923077,FALSE,FALSE
AU-Sno,2015,12,1240.4349999999995,40.767999999999994,1240.876,1664,0.7454537259615381,FALSE,FALSE
AU-Sno,2016,12,1933.051,63.228,1924.50225,1664,1.1616893028846154,FALSE,FALSE
AU-Sno,2017,12,1273.258,41.64,1267.4175,1664,0.7651790865384616,FALSE,FALSE
AU-Sno,2018,12,1205.279,39.587,1204.9293125,1664,0.7243263221153846,FALSE,FALSE
AU-Sno,2019,12,1013.375,33.224999999999994,1011.2859375,1664,0.6089993990384616,FALSE,FALSE
AU-Sno,2020,12,1583.46,51.944,1581.0455000000002,1664,0.9515985576923077,FALSE,FALSE
AU-Stp,1991,12,1075.445,36.846,1121.500125,641,1.677761310452418,FALSE,FALSE
AU-Stp,1992,12,287.19999999999993,9.564,291.10425,641,0.44804992199687976,FALSE,TRUE
AU-Stp,1993,12,713.02,24.149,735.0351875,641,1.112355694227769,FALSE,FALSE
AU-Stp,1994,12,596.325,20.262,616.7246250000001,641,0.9303042121684868,FALSE,FALSE
AU-Stp,1995,12,484.523,16.196,492.96575000000007,641,0.7558861154446178,FALSE,FALSE
AU-Stp,1996,12,478.85300000000007,15.594,474.642375,641,0.747040561622465,FALSE,FALSE
AU-Stp,1997,12,625.78,20.712,630.4215,641,0.9762558502340093,FALSE,FALSE
AU-Stp,1998,12,556.944,18.285,556.5496875,641,0.8688673946957878,FALSE,FALSE
AU-Stp,1999,12,581.432,19.16,583.1825,641,0.9070702028081123,FALSE,FALSE
AU-Stp,2000,12,918.002,30.212000000000003,919.57775,641,1.4321404056162246,FALSE,FALSE
AU-Stp,2001,12,894.0849999999998,30.488,927.9785,641,1.394828393135725,FALSE,FALSE
AU-Stp,2002,12,371.21,12.595,383.3603124999999,641,0.5791107644305772,FALSE,FALSE
AU-Stp,2003,12,998.632,33.099999999999994,1007.48125,641,1.5579282371294851,FALSE,FALSE
AU-Stp,2004,12,692.3199999999999,23.161,704.9629375,641,1.0800624024960996,FALSE,FALSE
AU-Stp,2005,12,380.756,12.472,379.6165,641,0.5940031201248049,FALSE,FALSE
AU-Stp,2006,12,1068.5849999999998,34.79,1058.920625,641,1.6670592823712946,FALSE,FALSE
AU-Stp,2007,12,618.4490000000001,20.372,620.07275,641,0.9648190327613105,FALSE,FALSE
AU-Stp,2008,12,551.4879999999999,18.519,563.6720625,641,0.860355694227769,FALSE,FALSE
AU-Stp,2009,12,583.5840000000001,19.452,592.0702500000001,641,0.910427457098284,FALSE,FALSE
AU-Stp,2010,12,542.322,18.154,552.5623750000001,641,0.8460561622464898,FALSE,FALSE
AU-Stp,2011,12,1075.08,35.706999999999994,1086.8318125,641,1.677191887675507,FALSE,FALSE
AU-Stp,2012,12,573.994,18.786,571.798875,641,0.8954664586583464,FALSE,FALSE
AU-Stp,2013,12,416.61799999999994,13.741,418.2416874999999,641,0.64995007800312,FALSE,FALSE
AU-Stp,2014,12,1037.667,34.929,1063.1514375,641,1.6188252730109203,FALSE,FALSE
AU-Stp,2015,12,886.588,28.756,875.2607500000001,641,1.3831326053042121,FALSE,FALSE
AU-Stp,2016,12,504.65600000000006,16.453,500.7881875000001,641,0.7872948517940719,FALSE,FALSE
AU-Stp,2017,12,652.7609999999999,21.804,663.65925,641,1.0183478939157564,FALSE,FALSE
AU-Stp,2018,12,416.079,13.55,412.4281250000001,641,0.6491092043681748,FALSE,FALSE
AU-Stp,2019,12,79.63900000000001,2.629,80.02018750000002,641,0.1242418096723869,FALSE,TRUE
AU-Stp,2020,12,854.788,28.450999999999997,865.9773124999999,641,1.3335226209048363,FALSE,FALSE
AU-TTE,1991,12,409.916,13.954,424.72487499999994,249,1.6462489959839357,FALSE,FALSE
AU-TTE,1992,12,273.795,8.886,270.467625,249,1.0995783132530121,FALSE,FALSE
AU-TTE,1993,12,403.054,13.451,409.4148125,249,1.6186907630522087,FALSE,FALSE
AU-TTE,1994,12,142.57199999999995,4.862,147.987125,249,0.5725783132530118,FALSE,FALSE
AU-TTE,1995,12,293.57499999999993,9.514,289.582375,249,1.1790160642570278,FALSE,FALSE
AU-TTE,1996,12,178.469,5.846999999999999,177.9680625,249,0.7167429718875502,FALSE,FALSE
AU-TTE,1997,12,396.259,13.281999999999996,404.270875,249,1.5914016064257028,FALSE,FALSE
AU-TTE,1998,12,324.45399999999995,10.893,331.5556875,249,1.303028112449799,FALSE,FALSE
AU-TTE,1999,12,243.621,8.006,243.682625,249,0.9783975903614458,FALSE,FALSE
AU-TTE,2000,12,754.606,25.141,765.2291875,249,3.030546184738956,FALSE,TRUE
AU-TTE,2001,12,479.3370000000001,15.667999999999996,476.89475,249,1.9250481927710847,FALSE,FALSE
AU-TTE,2002,12,189.759,6.553000000000001,199.4569375,249,0.7620843373493975,FALSE,FALSE
AU-TTE,2003,12,276.853,9.375,285.3515625,249,1.111859437751004,FALSE,FALSE
AU-TTE,2004,12,191.689,6.3370000000000015,192.8824375,249,0.7698353413654618,FALSE,FALSE
AU-TTE,2005,12,249.726,8.130999999999998,247.4873125,249,1.0029156626506024,FALSE,FALSE
AU-TTE,2006,12,373.534,12.227,372.1593125,249,1.500136546184739,FALSE,FALSE
AU-TTE,2007,12,321.2,10.38,315.94125,249,1.2899598393574296,FALSE,FALSE
AU-TTE,2008,12,211.776,6.943,211.32756249999997,249,0.8505060240963855,FALSE,FALSE
AU-TTE,2009,12,102.805,3.326999999999999,101.2655625,249,0.41287148594377515,FALSE,TRUE
AU-TTE,2010,12,598.645,19.857,604.3974375,249,2.404196787148594,FALSE,TRUE
AU-TTE,2011,12,664.3899999999999,21.963000000000005,668.4988125,249,2.668232931726907,FALSE,TRUE
AU-TTE,2012,12,225.13300000000004,7.394000000000001,225.054875,249,0.9041485943775102,FALSE,FALSE
AU-TTE,2013,12,146.967,4.811999999999999,146.46525,249,0.5902289156626507,FALSE,FALSE
AU-TTE,2014,12,398.6290000000001,13.105,398.8834375,249,1.6009196787148599,FALSE,FALSE
AU-TTE,2015,12,335.04499999999996,10.855,330.3990625,249,1.3455622489959838,FALSE,FALSE
AU-TTE,2016,12,489.70899999999995,15.921,484.59543749999995,249,1.9667028112449798,FALSE,FALSE
AU-TTE,2017,12,309.15200000000004,10.113,307.8144375,249,1.2415742971887551,FALSE,FALSE
AU-TTE,2018,12,138.167,4.525,137.7296875,249,0.5548875502008033,FALSE,FALSE
AU-TTE,2019,12,63.20700000000001,2.0549999999999997,62.5490625,249,0.25384337349397595,FALSE,TRUE
AU-TTE,2020,12,527.7470000000001,17.162,522.368375,249,2.1194658634538155,FALSE,TRUE
AU-Tum,1991,12,1249.4829999999995,40.956,1246.59825,1449,0.8623071083505862,FALSE,FALSE
AU-Tum,1992,12,1411.6150000000002,46.275,1408.4953125,1449,0.9741994478951003,FALSE,FALSE
AU-Tum,1993,12,1301.233,42.635000000000005,1297.7028125,1449,0.8980213940648722,FALSE,FALSE
AU-Tum,1994,12,1120.709,37.148999999999994,1130.7226875,1449,0.7734361628709455,FALSE,FALSE
AU-Tum,1995,12,1506.401,49.206,1497.707625,1449,1.0396142167011733,FALSE,FALSE
AU-Tum,1996,12,1418.848,46.529,1416.2264375000002,1449,0.9791911663216011,FALSE,FALSE
AU-Tum,1997,12,836.437,27.370999999999995,833.1048125,1449,0.5772512077294686,FALSE,FALSE
AU-Tum,1998,12,1192.457,39.167,1192.1455625,1449,0.8229516908212561,FALSE,FALSE
AU-Tum,1999,12,1132.043,36.941,1124.3916875,1449,0.7812581090407177,FALSE,FALSE
AU-Tum,2000,12,1102.682,36.105,1098.9459375,1449,0.7609951690821256,FALSE,FALSE
AU-Tum,2001,12,1025.989,33.797,1028.6961875,1449,0.7080669427191166,FALSE,FALSE
AU-Tum,2002,12,928.582,30.913,940.9144374999998,1449,0.6408433402346446,FALSE,FALSE
AU-Tum,2003,12,1114.1329999999998,36.652,1115.59525,1449,0.7688978605935126,FALSE,FALSE
AU-Tum,2004,12,997.924,32.725,996.0671875,1449,0.6886984126984127,FALSE,FALSE
AU-Tum,2005,12,1121.353,36.956,1124.8482499999998,1449,0.77388060731539,FALSE,FALSE
AU-Tum,2006,12,546.7529999999999,17.932,545.80525,1449,0.37733126293995856,FALSE,TRUE
AU-Tum,2007,12,1019.601,33.497,1019.5649375,1449,0.7036583850931677,FALSE,FALSE
AU-Tum,2008,12,1030.132,33.807,1029.0005625,1449,0.7109261559696343,FALSE,FALSE
AU-Tum,2009,12,975.279,31.955,972.6303125,1449,0.6730703933747412,FALSE,FALSE
AU-Tum,2010,12,1483.154,48.939,1489.5808125,1449,1.0235707384403037,FALSE,FALSE
AU-Tum,2011,12,1315.9540000000002,43.759,1331.9145625,1449,0.9081808143547275,FALSE,FALSE
AU-Tum,2012,12,1186.085,38.90999999999999,1184.323125,1449,0.8185541752933058,FALSE,FALSE
AU-Tum,2013,12,998.199,33.021,1005.0766875,1449,0.688888198757764,FALSE,FALSE
AU-Tum,2014,12,1077.78,35.52400000000001,1081.26175,1449,0.7438095238095238,FALSE,FALSE
AU-Tum,2015,12,1004.211,33.007,1004.6505625,1449,0.6930372670807453,FALSE,FALSE
AU-Tum,2016,12,1582.764,51.716,1574.10575,1449,1.0923146997929607,FALSE,FALSE
AU-Tum,2017,12,1061.161,34.619,1053.7158125,1449,0.7323402346445825,FALSE,FALSE
AU-Tum,2018,12,908.432,29.804999999999996,907.1896875,1449,0.6269371980676328,FALSE,FALSE
AU-Tum,2019,12,867.561,28.421,865.0641875,1449,0.5987308488612837,FALSE,FALSE
AU-Tum,2020,12,1354.411,44.433,1352.4294375,1449,0.9347211870255349,FALSE,FALSE
AU-Wac,1991,12,3323.655,108.584,3305.0255,1276,2.6047452978056427,FALSE,TRUE
AU-Wac,1992,12,3696.542,121.072,3685.128999999999,1276,2.896976489028213,FALSE,TRUE
AU-Wac,1993,12,3719.738,122.183,3718.9450625,1276,2.915155172413793,FALSE,TRUE
AU-Wac,1994,12,2584.4,86.069,2619.7251875,1276,2.0253918495297807,FALSE,TRUE
AU-Wac,1995,12,3693.4249999999993,121.027,3683.7593125,1276,2.8945336990595605,FALSE,TRUE
AU-Wac,1996,12,3888.981999999999,128.04299999999998,3897.3088125,1276,3.047791536050156,FALSE,TRUE
AU-Wac,1997,12,2216.654,72.635,2210.8278125,1276,1.7371896551724137,FALSE,FALSE
AU-Wac,1998,12,3007.005,98.939,3011.4558125,1276,2.3565869905956114,FALSE,TRUE
AU-Wac,1999,12,2785.9479999999994,91.577,2787.3749375,1276,2.1833448275862066,FALSE,TRUE
AU-Wac,2000,12,3040.425,99.577,3030.8749375,1276,2.3827782131661444,FALSE,TRUE
AU-Wac,2001,12,2816.8169999999996,92.354,2811.024875,1276,2.2075368338557992,FALSE,TRUE
AU-Wac,2002,12,2174.817,71.85299999999998,2187.0256875,1276,1.7044020376175548,FALSE,FALSE
AU-Wac,2003,12,2944.3569999999995,96.426,2934.9663749999995,1276,2.3074898119122254,FALSE,TRUE
AU-Wac,2004,12,3004.008,98.499,2998.0633125,1276,2.3542382445141063,FALSE,TRUE
AU-Wac,2005,12,3046.539,100.939,3072.3308125,1276,2.387569749216301,FALSE,TRUE
AU-Wac,2006,12,1728.067,56.96000000000001,1733.72,1276,1.3542844827586207,FALSE,FALSE
AU-Wac,2007,12,2660.09,86.85,2643.496875,1276,2.0847100313479623,FALSE,TRUE
AU-Wac,2008,12,2427.934,79.383,2416.2200625,1276,1.9027695924764891,FALSE,FALSE
AU-Wac,2009,12,2399.217,78.594,2392.204875,1276,1.880264106583072,FALSE,FALSE
AU-Wac,2010,12,3687.006,121.121,3686.6204375,1276,2.889503134796238,FALSE,TRUE
AU-Wac,2011,12,3712.0969999999993,122.94,3741.98625,1276,2.909166927899686,FALSE,TRUE
AU-Wac,2012,12,3081.6580000000004,101.061,3076.0441874999997,1276,2.4150924764890287,FALSE,TRUE
AU-Wac,2013,12,2833.6139999999996,93.189,2836.4401875000003,1276,2.2207006269592475,FALSE,TRUE
AU-Wac,2014,12,2617.836,85.98200000000001,2617.0771250000003,1276,2.0515956112852662,FALSE,TRUE
AU-Wac,2015,12,2406.575,79.03699999999999,2405.6886875,1276,1.8860305642633228,FALSE,FALSE
AU-Wac,2016,12,3508.717000000001,114.704,3491.3030000000003,1276,2.749778213166145,FALSE,TRUE
AU-Wac,2017,12,3261.7340000000004,106.815,3251.1815625,1276,2.556217868338558,FALSE,TRUE
AU-Wac,2018,12,2538.5690000000004,82.992,2526.069,1276,1.9894741379310348,FALSE,FALSE
AU-Wac,2019,12,2555.9880000000003,83.79900000000002,2550.6320625,1276,2.00312539184953,FALSE,TRUE
AU-Wac,2020,12,3515.982,115.44299999999998,3513.7963125,1276,2.755471786833856,FALSE,TRUE
AU-Wel,1991,12,761.033,24.719,752.3845625,652,1.167228527607362,FALSE,FALSE
AU-Wel,1992,12,979.8740000000004,32.379,985.5358125,652,1.502874233128835,FALSE,FALSE
AU-Wel,1993,12,901.973,29.596000000000004,900.82825,652,1.3833941717791411,FALSE,FALSE
AU-Wel,1994,12,469.294,15.677,477.1686875,652,0.7197760736196319,FALSE,FALSE
AU-Wel,1995,12,776.5149999999999,25.283,769.5513125,652,1.1909739263803678,FALSE,FALSE
AU-Wel,1996,12,944.043,30.804,937.59675,652,1.4479187116564418,FALSE,FALSE
AU-Wel,1997,12,634.31,21.053,640.8006875,652,0.9728680981595091,FALSE,FALSE
AU-Wel,1998,12,1035.718,34.077000000000005,1037.2186875,652,1.5885245398773007,FALSE,FALSE
AU-Wel,1999,12,817.5699999999999,26.781,815.1466875,652,1.253941717791411,FALSE,FALSE
AU-Wel,2000,12,1052.528,34.431,1047.9935625,652,1.6143067484662577,FALSE,FALSE
AU-Wel,2001,12,674.834,22.202999999999996,675.8038124999999,652,1.0350214723926379,FALSE,FALSE
AU-Wel,2002,12,395.902,13.299,404.7883125,652,0.6072116564417178,FALSE,FALSE
AU-Wel,2003,12,661.5240000000001,21.923,667.2813125,652,1.0146073619631903,FALSE,FALSE
AU-Wel,2004,12,783.908,25.572000000000003,778.3477500000001,652,1.2023128834355827,FALSE,FALSE
AU-Wel,2005,12,820.9200000000002,27.054,823.4561249999999,652,1.2590797546012273,FALSE,FALSE
AU-Wel,2006,12,398.343,13.232,402.749,652,0.6109555214723926,FALSE,FALSE
AU-Wel,2007,12,814.651,26.788000000000004,815.3597500000001,652,1.2494647239263803,FALSE,FALSE
AU-Wel,2008,12,778.287,25.576,778.4695,652,1.193691717791411,FALSE,FALSE
AU-Wel,2009,12,569.7249999999999,18.974,577.521125,652,0.8738113496932514,FALSE,FALSE
AU-Wel,2010,12,1289.9790000000005,42.352,1289.0890000000002,652,1.978495398773007,FALSE,FALSE
AU-Wel,2011,12,723.2330000000002,23.731,722.3123125,652,1.1092530674846628,FALSE,FALSE
AU-Wel,2012,12,823.598,27.098999999999997,824.8258125,652,1.263187116564417,FALSE,FALSE
AU-Wel,2013,12,599.9139999999999,19.857999999999997,604.427875,652,0.9201134969325151,FALSE,FALSE
AU-Wel,2014,12,745.781,24.644999999999996,750.1321875,652,1.143835889570552,FALSE,FALSE
AU-Wel,2015,12,771.288,25.277,769.3686875,652,1.182957055214724,FALSE,FALSE
AU-Wel,2016,12,1000.973,32.752,996.889,652,1.535234662576687,FALSE,FALSE
AU-Wel,2017,12,502.389,16.346000000000004,497.531375,652,0.7705352760736196,FALSE,FALSE
AU-Wel,2018,12,503.4839999999999,16.612,505.6277500000001,652,0.7722147239263802,FALSE,FALSE
AU-Wel,2019,12,307.706,10.04,305.5925,652,0.4719417177914111,FALSE,TRUE
AU-Wel,2020,12,1011.559,33.245,1011.8946875,652,1.5514708588957056,FALSE,FALSE
AU-Wgt,1991,12,558.2030000000001,18.21,554.266875,908,0.6147610132158591,FALSE,FALSE
AU-Wgt,1992,12,637.082,20.898,636.0828750000001,908,0.7016321585903084,FALSE,FALSE
AU-Wgt,1993,12,595.163,19.592,596.3315,908,0.655465859030837,FALSE,FALSE
AU-Wgt,1994,12,466.345,15.363,467.61131250000005,908,0.5135958149779736,FALSE,FALSE
AU-Wgt,1995,12,618.239,20.287,617.4855625,908,0.6808799559471366,FALSE,FALSE
AU-Wgt,1996,12,704.594,23.157000000000004,704.8411874999999,908,0.7759845814977974,FALSE,FALSE
AU-Wgt,1997,12,485.0759999999999,15.864999999999997,482.8909375,908,0.5342246696035241,FALSE,FALSE
AU-Wgt,1998,12,584.985,19.283,586.9263125,908,0.6442566079295154,FALSE,FALSE
AU-Wgt,1999,12,504.207,16.785000000000004,510.8934375,908,0.5552940528634361,FALSE,FALSE
AU-Wgt,2000,12,485.16,15.867,482.9518125,908,0.5343171806167402,FALSE,FALSE
AU-Wgt,2001,12,661.71,21.647,658.8805625,908,0.7287555066079295,FALSE,FALSE
AU-Wgt,2002,12,457.113,15.016,457.0495,908,0.5034284140969163,FALSE,FALSE
AU-Wgt,2003,12,564.924,18.525,563.8546875,908,0.6221629955947137,FALSE,FALSE
AU-Wgt,2004,12,543.834,17.826000000000004,542.578875,908,0.5989361233480176,FALSE,FALSE
AU-Wgt,2005,12,670.363,22.054,671.2686249999999,908,0.738285242290749,FALSE,FALSE
AU-Wgt,2006,12,418.9749999999999,13.797,419.9461875,908,0.4614262114537444,FALSE,TRUE
AU-Wgt,2007,12,564.8700000000001,18.511999999999997,563.459,908,0.622103524229075,FALSE,FALSE
AU-Wgt,2008,12,500.0369999999999,16.482,501.670875,908,0.5507015418502201,FALSE,FALSE
AU-Wgt,2009,12,692.366,22.809,694.2489375,908,0.7625176211453745,FALSE,FALSE
AU-Wgt,2010,12,579.608,19.113000000000003,581.7519375,908,0.6383348017621144,FALSE,FALSE
AU-Wgt,2011,12,721.419,23.661,720.1816875,908,0.7945143171806167,FALSE,FALSE
AU-Wgt,2012,12,533.409,17.492,532.41275,908,0.587454845814978,FALSE,FALSE
AU-Wgt,2013,12,667.337,21.877,665.8811875,908,0.7349526431718062,FALSE,FALSE
AU-Wgt,2014,12,513.5849999999999,16.863,513.2675624999999,908,0.5656222466960351,FALSE,FALSE
AU-Wgt,2015,12,491.386,16.177,492.3874375,908,0.5411740088105728,FALSE,FALSE
AU-Wgt,2016,12,838.282,27.483,836.5138125,908,0.9232180616740089,FALSE,FALSE
AU-Wgt,2017,12,501.598,16.428,500.02725,908,0.552420704845815,FALSE,FALSE
AU-Wgt,2018,12,657.9169999999999,21.607000000000003,657.6630625,908,0.724578193832599,FALSE,FALSE
AU-Wgt,2019,12,513.632,16.915999999999997,514.88075,908,0.5656740088105726,FALSE,FALSE
AU-Wgt,2020,12,739.914,24.233,737.5919375000001,908,0.8148832599118943,FALSE,FALSE
AU-Whr,1991,12,301.875,9.878,300.66162499999996,581,0.5195783132530121,FALSE,FALSE
AU-Whr,1992,12,455.82199999999995,14.904,453.6405,581,0.7845473321858863,FALSE,FALSE
AU-Whr,1993,12,477.042,15.594999999999995,474.6728125,581,0.8210705679862306,FALSE,FALSE
AU-Whr,1994,12,215.555,7.253,220.7631875,581,0.3710068846815835,FALSE,TRUE
AU-Whr,1995,12,357.26,11.713,356.5144375,581,0.6149053356282271,FALSE,FALSE
AU-Whr,1996,12,372.3760000000001,12.25,372.859375,581,0.640922547332186,FALSE,FALSE
AU-Whr,1997,12,285.19,9.318,283.616625,581,0.4908605851979346,FALSE,TRUE
AU-Whr,1998,12,339.45300000000003,11.179,340.2608125,581,0.5842564543889845,FALSE,FALSE
AU-Whr,1999,12,356.47799999999995,11.651,354.6273125,581,0.6135593803786574,FALSE,FALSE
AU-Whr,2000,12,309.64200000000005,10.175999999999998,309.73199999999997,581,0.5329466437177282,FALSE,FALSE
AU-Whr,2001,12,283.258,9.313,283.46443750000003,581,0.4875352839931153,FALSE,TRUE
AU-Whr,2002,12,179.75,5.962,181.468375,581,0.3093803786574871,FALSE,TRUE
AU-Whr,2003,12,336.23400000000004,11.013,335.2081875,581,0.5787160068846816,FALSE,FALSE
AU-Whr,2004,12,259.07500000000005,8.504,258.8405,581,0.44591222030981076,FALSE,TRUE
AU-Whr,2005,12,324.949,10.803,328.8163125,581,0.5592925989672978,FALSE,FALSE
AU-Whr,2006,12,141.39700000000002,4.65,141.534375,581,0.24336833046471604,FALSE,TRUE
AU-Whr,2007,12,256.774,8.363,254.5488125,581,0.44195180722891564,FALSE,TRUE
AU-Whr,2008,12,245.741,8.019999999999998,244.10875,581,0.4229621342512909,FALSE,TRUE
AU-Whr,2009,12,219.833,7.222,219.819625,581,0.3783700516351119,FALSE,TRUE
