site_id,flux,location_lat,location_long,tower_value,model_value,n_tower_years,tower_carbon_src,tower_partition,n_models
KR-CmF,TER,37.1599,127.65365,716.4837275212799,1562.8840050628437,7,VUT,NT,17
KR-GmR,TER,35.74862,126.86432,752.4395826624001,1549.360868353278,3,VUT,NT,17
KR-GmS,TER,35.75089,126.81378,1295.8733241216,1523.0000878023748,3,VUT,NT,17
KR-HPK,TER,34.47722,126.48105,575.50670980416,1584.0522263470305,3,VUT,NT,17
KR-HcM,TER,37.61938,127.84571,1549.0014547392,1570.1653468375525,4,VUT,NT,17
KR-Hnm,TER,34.5538,126.56992,1576.5526028447998,1719.0533726028016,4,VUT,NT,17
KR-JjM,TER,33.31798,126.56772,1270.0595010816,1438.2243107861023,4,VUT,NT,14
KR-Kw1,TER,37.74843,127.16261,1166.0435754624,1557.746672320332,4,VUT,NT,17
KR-Kw2,TER,37.74869,127.14888,1572.99578463744,1555.4867778637354,5,VUT,NT,17
KR-Nj1,TER,35.02753,126.82093,1467.712991232,1799.4522906534967,2,VUT,NT,17
KR-Nj2,TER,35.0269,126.8219,1230.1138426175999,1799.566249984522,2,VUT,NT,17
KR-PcD,TER,37.48184,128.51604,2137.66249454208,1540.0729867010805,4,VUT,NT,17
KR-SmM,TER,37.93894,126.95471,1030.5805113890742,1561.5047178058574,7,VUT,DT,17
KR-UAO,TER,36.41682,128.79904,1640.4334277183998,1651.5415474169558,3,VUT,NT,17
KR-WdE,TER,34.35956,126.67779,1914.7097329920002,1526.7875244844445,4,VUT,NT,17
ML-Kem,TER,15.2875,-1.543056,1115.824553856,209.96024985334705,3,VUT,NT,17
MN-Hst,TER,47.59293,105.85497,662.19068837376,333.89172077065604,6,VUT,NT,17
MN-Kbu,TER,47.21397,108.737335,211.00676243904,236.52535720919923,6,VUT,NT,17
MN-Nkh,TER,47.693592,107.48934,603.51665048064,335.35257134378344,6,VUT,NT,17
MX-Aog,TER,26.9968,-108.7892,1685.03262336,782.2130139677248,3,VUT,NT,17
MX-Tes,TER,27.8446,-109.2977,569.8326510432,646.260137407912,5,VUT,DT,17
MY-LHP,TER,4.201007,114.03908,2587.399656068571,2800.601300122897,11,VUT,DT,17
NL-Hrw,TER,51.972466,5.641228,2109.8127362194286,1085.9881833232769,9,VUT,NT,17
NL-Loo,TER,52.166447,5.74355,1102.5595030022039,1155.7139039775366,29,VUT,NT,17
NL-Vkp,TER,51.980934,5.618825,1801.2798102135273,1078.6518105663017,12,VUT,NT,17
NO-And,TER,69.1422,16.01975,214.49847975124112,495.3658677011631,7,VUT,NT,16
NO-Fns,TER,60.59384,7.5271025,183.89621393279998,323.0568743832427,7,VUT,NT,17
NO-Hur,TER,60.37163,11.07949,1110.1489188479998,1020.8464953290155,2,VUT,NT,17
NZ-ADd,TER,-43.64405,172.35465,1577.9735769023998,1285.4726394986671,5,VUT,NT,17
NZ-ADw,TER,-43.64935,172.34952,1837.5681083328,1284.4857825830054,8,VUT,NT,17
NZ-BFm,TER,-43.593528,171.929611,2038.0847287679999,1465.8964400994964,4,VUT,NT,17
NZ-BFu,TER,-43.591833,171.926833,1543.67399808,1465.2730592747862,3,VUT,NT,17
NZ-Cla,TER,-43.78628,171.59558,2644.7372899199995,1544.0229006186842,4,VUT,NT,17
NZ-Kop,TER,-37.387875,175.55389,585.0346668479999,2112.5848282683373,4,VUT,NT,17
NZ-Lau,TER,-45.038904,169.681109,1672.0276493952,1246.378791653716,7,VUT,NT,17
NZ-Oxf,TER,-43.2609,172.21588,1577.4929501184004,1483.5471896596227,5,VUT,NT,17
NZ-ScF,TER,-37.46,175.22,1864.4280909119998,2081.6886377832016,4,VUT,NT,17
PA-SPn,TER,9.31814,-79.6346,1889.9240595840001,2522.9657470703123,3,VUT,DT,17
PA-SPs,TER,9.31378,-79.63143,3038.2866028799995,2522.9657470703123,3,VUT,DT,17
PE-QFR,TER,-3.8344,-73.319,3126.079662912,2761.21798556808,3,VUT,DT,17
PR-xGU,TER,17.9696,-66.8687,1618.549933248,1699.883220478111,6,VUT,DT,17
PR-xLA,TER,18.0212,-67.0769,2985.1366752000004,1377.4345960844041,2,VUT,NT,17
RU-Ch2,TER,68.61689,161.35089,266.1288483206845,134.04842670063317,7,VUT,NT,17
RU-Fy2,TER,56.4476,32.90188,1713.3190043369145,1003.1733226706385,10,VUT,NT,17
RU-Fy4,TER,56.4727,33.0413,455.37099124031994,1002.1441860401887,6,VUT,NT,17
RU-Fyo,TER,56.46153,32.922085,1629.6648652433712,1004.3945172349906,27,VUT,NT,17
SD-Dem,TER,13.2829,30.4783,437.871924576,331.82531882676284,3,VUT,NT,17
SE-Deg,TER,64.18203,19.55654,285.73959576499203,959.0159964935966,6,VUT,NT,17
SE-HfM,TER,64.15955,19.551497,261.90611032896,957.6571899577533,4,VUT,NT,17
SE-Hmr,TER,64.15955,19.551497,350.64707352192,957.6571899577533,4,VUT,NT,17
SE-Htm,TER,56.09763,13.41897,2297.520024677486,1178.125629190904,7,VUT,NT,17
SE-Nor,TER,60.0865,17.479504,1582.3823867958856,951.5477432844139,7,VUT,NT,17
SE-Ros,TER,64.16522,19.79074,813.8972443062858,941.2818002707288,7,VUT,NT,17
SE-Srj,TER,64.17498,19.56381,344.12444158464,958.464863447904,4,VUT,NT,17
SE-St1,TER,68.35415,19.050333,403.65717200531117,355.6253332050725,8,VUT,NT,17
SE-Sto,TER,68.35594,19.045208,304.12434085632003,357.62554087222895,3,VUT,NT,17
SE-Svb,TER,64.25611,19.7745,1101.8382494504729,965.6179514017606,12,VUT,NT,17
SN-Dhr,TER,15.40256,-15.43214,631.3277988934293,446.0236089743871,11,VUT,NT,17
SN-Nkr,TER,14.49581,-16.45357,869.6096762506971,669.6361737252876,7,VUT,NT,17
TH-Kog,TER,18.81267,98.90225,1721.205174816,1996.561991267156,7,CUT,DT,17
TH-Mae,TER,18.42264,99.72025,1849.4119449586287,1774.5431208537855,11,VUT,DT,17
UK-AMo,TER,55.792545,-3.2436917,758.8344699586355,848.857546001268,22,VUT,NT,17
UK-BnB,TER,54.82326,-6.66984,495.2679335135999,1091.8158900897752,4,VUT,NT,17
UK-CCr,TER,52.2542,-3.93357,744.078567744,1094.9042273030939,3,VUT,NT,17
UK-GaB,TER,55.10994,-6.529928,737.3519914751998,675.0744331614771,3,VUT,NT,17
UK-Gnn,TER,54.96185,-6.760763,495.08951016960003,978.6476422408139,3,VUT,NT,17
UK-Gwr,TER,54.85464,-5.988278,1026.248237568,780.219338602828,3,VUT,NT,17
UK-HgF,TER,52.552177,0.515057,2013.085623168,968.3762303035564,2,VUT,NT,17
UK-HpF,TER,52.24809,-0.0498267,1137.6534758399998,912.7370518557834,2,VUT,NT,17
US-A03,TER,70.4953,-149.8823,379.00719543497144,239.37957224567003,7,VUT,DT,17
US-A10,TER,71.3242,-156.6149,357.5770862394563,47.63512166755014,8,CUT,NT,15
US-A39,TER,36.3776,-96.069,1089.8692010496,1234.2234780134625,1,VUT,NT,17
US-ABa,TER,27.1301,-81.2011,1110.062826432,2090.5776423707844,3,VUT,NT,17
US-ABb,TER,27.1346,-81.2031,1472.8141180799998,2092.298777832722,3,VUT,NT,17
US-ABc,TER,27.1633,-81.1873,1125.4421273472,2106.464890704099,3,VUT,NT,17
US-ABd,TER,27.1699,-81.2152,1782.5558319359995,2105.782984690804,3,VUT,NT,17
US-ABe,TER,27.1656,-81.2161,2175.103692864,2103.8791472388084,3,VUT,NT,17
US-ADR,TER,36.7653,-116.6933,93.41525458367997,37.93632173907072,6,VUT,DT,17
US-ALQ,TER,46.0308,-89.6067,844.9822263439543,1034.7345448192987,10,CUT,DT,17
US-AR1,TER,36.4267,-99.42,658.1104765055999,695.2104376898692,4,VUT,NT,17
US-AR2,TER,36.6358,-99.5975,341.62241476031994,656.7942338101402,4,VUT,NT,17
US-ARM,TER,36.6058,-97.4888,1098.6625788228405,802.5077798160489,23,VUT,NT,17
US-ARb,TER,35.5497,-98.0402,991.6618015871999,850.1685519509055,2,VUT,NT,17
US-ARc,TER,35.5465,-98.04,1100.4871123584,850.9073519857164,2,VUT,NT,17
US-Akn,TER,33.3825,-81.5653,1032.0480891560485,1934.298784945309,7,CUT,NT,17
US-Aud,TER,31.5907,-110.5104,280.1402087689436,343.8309928750467,21,VUT,NT,17
US-BRG,TER,39.2167,-86.5406,1814.0728346496,1370.6027573912497,4,VUT,NT,17
US-BZB,TER,64.6955,-148.3208,564.3294199793953,748.3296550134401,14,VUT,NT,17
US-BZF,TER,64.7013,-148.3121,552.8943539781051,747.9841938737653,14,VUT,NT,17
US-BZo,TER,64.6936,-148.33,459.78772536288,748.4123410611649,8,VUT,NT,17
US-Bar,TER,44.0646,-71.2881,1105.1355651214756,1270.1799659836292,20,VUT,NT,17
US-Bi1,TER,38.0992,-121.4993,2314.354158288,591.7892231883168,9,VUT,NT,17
US-Bi2,TER,38.1091,-121.5351,3200.2832639273142,601.9602558822036,9,VUT,NT,17
US-CF1,TER,46.7815,-117.0821,670.42913571648,469.54449430675766,5,VUT,NT,17
US-CF2,TER,46.784,-117.0908,734.0663456639999,465.1636700370825,4,VUT,NT,17
US-CF3,TER,46.7551,-117.1261,751.1463892800001,447.39477184303234,5,VUT,NT,17
US-CF4,TER,46.7518,-117.1285,694.8784137312001,446.2211637185352,5,VUT,NT,17
US-CGG,TER,37.938,-121.9761,1631.9395099007997,692.5209778413691,6,VUT,NT,17
US-CMW,TER,31.6637,-110.1777,764.777734760186,287.092910980346,21,VUT,NT,17
US-CRK,TER,31.4629,-95.3415,1976.51406096,1770.0843747178328,4,VUT,NT,17
US-CRT,TER,41.6285,-83.3471,906.3588818304,755.2794954729812,3,VUT,NT,17
US-CdM,TER,37.5241,-109.7471,256.88662301376,182.70968610179716,6,VUT,NT,17
US-Ced,TER,39.8379,-74.3791,1582.679183665371,1128.6672351405657,10,VUT,NT,17
US-ChR,TER,35.9311,-84.3324,895.2933814165373,1509.5857310854685,13,VUT,NT,17
US-Cop,TER,38.09,-109.39,61.1100578339424,247.3165542917887,5,VUT,NT,17
US-Cst,TER,33.0442,-91.9204,1784.129066208,1908.3541214450397,5,VUT,NT,17
US-DFC,TER,43.3448,-89.7117,1124.5623317189484,1100.6476631672017,7,VUT,NT,17
US-DPW,TER,28.0521,-81.4361,1013.8724055936,2017.2719028340757,3,VUT,NT,17
US-DS2,TER,38.1375,-121.514,3294.6567048,594.0237706786086,4,VUT,NT,17
US-DS3,TER,38.1235,-121.549,1811.1775009248001,597.4300032913075,5,VUT,NT,17
US-Dix,TER,39.9712,-74.4346,1092.3766463808,1115.8128871552253,4,VUT,NT,17
US-Dk1,TER,35.9712,-79.0934,1457.299387312457,1593.1024195487005,7,VUT,NT,17
US-Dk2,TER,35.9736,-79.1004,1029.1420621909028,1596.7479485861763,8,VUT,NT,17
US-Dk3,TER,35.9782,-79.0942,1245.3502242939428,1589.511644823468,8,VUT,NT,17
US-Dmg,TER,38.0015,-121.6691,1195.429491072,639.2255306574368,5,VUT,NT,17
US-EA4,TER,29.6633,-98.3816,1093.706428608,1118.0059407321971,4,CUT,NT,17
US-EDN,TER,37.6156,-122.114,427.85168434346053,608.827089164836,7,VUT,NT,17
US-EKH,TER,36.8094,-121.7523,405.09076510079996,630.3393411854845,3,VUT,DT,17
US-EKP,TER,36.8558,-121.7488,1435.723140672,618.0342275970872,3,VUT,NT,17
US-EML,TER,63.8784,-149.2536,412.40374545160955,590.4714880081863,16,VUT,NT,17
US-Elm,TER,25.5519,-80.7826,429.0830395436442,2059.5812283275886,14,VUT,NT,17
US-EvM,TER,25.3539,-80.381,179.48203807104,1646.199762691594,3,VUT,NT,17
US-Fmf,TER,35.1426,-111.7273,1132.407769824,426.7019175283027,6,VUT,NT,17
US-Fuf,TER,35.089,-111.762,997.4192325983998,453.82975877246145,6,VUT,NT,17
US-Fwf,TER,35.4454,-111.7718,451.27585454975997,351.4997853430563,6,VUT,NT,17
US-GLE,TER,41.3665,-106.2399,714.8058081746477,308.17808940049315,16,VUT,NT,17
US-HB1,TER,33.3455,-79.1957,814.8612795099428,2008.6197349494435,7,VUT,NT,17
US-HB2,TER,33.3242,-79.244,1730.3528817051429,2010.93626492156,7,VUT,NT,17
US-HB3,TER,33.3482,-79.2322,2017.3649028479997,2006.268272462604,6,VUT,NT,17
US-HB4,TER,33.2015,-79.2975,615.6976266950401,1876.698602756062,5,VUT,NT,17
US-HBK,TER,43.9397,-71.7181,1464.5096513987658,1320.2262612546585,9,VUT,NT,17
US-HWB,TER,40.8608,-77.8488,1585.7813128319997,1418.3916526805447,4,VUT,NT,17
US-Ha1,TER,42.5378,-72.1715,1312.5734500477777,1319.026656935082,35,VUT,NT,17
US-Ho2,TER,45.209,-68.747,1285.1316895870114,1289.6693540658819,23,CUT,NT,17
US-Hsm,TER,38.2368,-122.0212,688.49579411712,716.9720010559686,5,VUT,NT,17
US-IAB,TER,42.0001,-93.7016,1547.85777372288,894.8565434670177,6,VUT,NT,17
US-IAC,TER,41.9984,-93.7016,1340.5171027161598,895.0262311186971,6,VUT,NT,17
US-IAM,TER,41.9994,-93.7042,2038.7566060991999,894.6585694461952,6,VUT,NT,17
US-ICh,TER,68.6068,-149.2958,211.68843470746972,184.45465604472844,19,VUT,NT,17
US-ICs,TER,68.6058,-149.311,281.98815829995556,184.37684589040495,18,VUT,NT,17
US-ICt,TER,68.6063,-149.3041,178.16785798918724,184.4315584463239,17,VUT,NT,17
US-Jo1,TER,32.582,-106.635,164.30605371236337,170.2174113086306,13,VUT,NT,17
US-Jo2,TER,32.5849,-106.6032,251.2079563663543,165.57429911737023,10,CUT,NT,17
US-KFS,TER,39.0561,-95.1907,986.5700740753098,1172.8143913369838,11,VUT,NT,17
US-KLS,TER,38.7745,-97.5684,1168.95540265344,951.1648215595876,8,VUT,NT,17
US-KPL,TER,60.5382,-150.5061,392.833589816448,774.8165155043469,4,VUT,NT,17
US-KS2,TER,28.6086,-80.6715,1593.8468435519999,1896.7806788301593,4,VUT,NT,17
US-Kon,TER,39.0824,-96.5603,1495.9345611406168,1060.6893463696445,15,VUT,NT,17
US-LA2,TER,29.8587,-90.2869,1400.8195848959997,1671.119038374813,5,CUT,NT,17
US-LA3,TER,29.4936,-89.9153,1734.3986250240002,1373.8773836959442,4,VUT,DT,17
US-LS1,TER,31.5615,-110.1403,686.8837066636801,294.4860670679893,5,VUT,NT,17
US-LS2,TER,31.5659,-110.1344,517.413545712,293.4155091253768,5,VUT,NT,17
US-Los,TER,46.0827,-89.9786,804.4837208360062,1070.5303878597422,22,CUT,NT,17
US-MBP,TER,47.5051,-93.4893,319.84223537259777,1066.6775538900715,16,VUT,NT,17
US-MEF,TER,39.1006,-105.1024,993.8353454784,451.90003103605244,2,VUT,NT,17
US-MMS,TER,39.3232,-86.4133,1333.396301099079,1342.986211898753,25,VUT,NT,17
US-MN1,TER,45.6168,-96.1269,1020.1524921997712,743.3838858721822,8,VUT,NT,17
US-MN2,TER,45.627,-96.1271,955.8597581897142,744.7148999917647,8,VUT,NT,17
US-MN3,TER,45.6091,-96.1265,1075.87215304704,742.393515338733,5,VUT,NT,17
US-MOz,TER,38.7441,-92.2,1143.0774819312867,1265.5362843594128,18,VUT,NT,17
US-Me3,TER,44.3154,-121.6078,705.6554081932799,807.6037115636213,6,VUT,NT,17
US-Me5,TER,44.4372,-121.5668,662.7257683776,786.8257633707129,3,VUT,NT,17
US-Me6,TER,44.3232,-121.6044,829.7360723694699,806.0197910748573,16,VUT,NT,17
US-Me7,TER,44.4534,-121.5619,417.21004367999996,784.2364550788782,2,VUT,NT,17
US-Mo1,TER,39.2298,-92.1167,1361.68941492,1165.3507845638724,10,VUT,NT,17
US-Mo2,TER,38.9488,-91.9945,1337.7125373219967,1222.4152004659081,7,VUT,NT,17
US-Mo3,TER,39.2322,-92.1493,1036.3830291627428,1164.6472087225425,8,VUT,NT,17
US-Mpj,TER,34.4382,-106.2385,451.18418225378826,290.36531874912447,18,VUT,NT,17
US-Myb,TER,38.0499,-121.765,1143.398815172757,627.9012158723509,15,VUT,NT,17
US-NC1,TER,35.8118,-76.7119,2232.5825861979424,1825.6711374251465,8,VUT,NT,17
US-NC2,TER,35.803,-76.6685,1848.0613323949715,1795.6728332433067,20,VUT,NT,17
US-NC3,TER,35.799,-76.656,2031.9559410651423,1798.1591857263065,8,VUT,NT,17
US-NC4,TER,35.7817,-75.9135,1942.9966837143656,1810.363418259989,14,CUT,NT,17
US-NR1,TER,40.0329,-105.547,690.8464876748369,459.0621108497451,21,CUT,NT,17
US-NR3,TER,40.052,-105.5864,228.2520552356571,496.5150199707482,11,CUT,NT,17
US-Ne1,TER,41.1651,-96.4766,1406.37873737261,809.7397241537751,24,VUT,NT,17
US-Ne2,TER,41.1649,-96.4701,1247.507703301912,809.1618593155418,23,VUT,NT,17
US-Ne3,TER,41.1797,-96.4397,1114.0463999424867,805.0607660095811,23,VUT,NT,17
US-ONA,TER,27.3836,-81.9509,1545.6377169791997,1911.0454336998475,7,VUT,NT,17
US-OWC,TER,41.3793,-82.5124,808.4533982169601,847.0725832391493,9,CUT,NT,17
US-Oho,TER,41.5545,-83.8438,987.5035903789658,946.3642730575973,10,VUT,NT,17
US-PLo,TER,42.7496,-70.9157,609.8868089856002,1122.914598715977,2,VUT,NT,17
US-Prr,TER,65.1237,-147.4876,578.337174566051,670.6715750644364,13,VUT,NT,17
US-RC1,TER,46.7837,-117.0777,1043.6980152096,471.8008235734002,5,VUT,NT,17
US-RC2,TER,46.7776,-117.0807,1119.1525351488,470.2045115995596,5,VUT,NT,17
US-RC4,TER,46.758,-116.949,546.19961150592,535.4602550475922,5,VUT,NT,17
US-RC5,TER,47.01,-119.248,1066.9010173056001,207.14562973559384,3,VUT,NT,17
US-RGA,TER,34.4159,-91.6733,1415.2283368127999,1545.73903691738,4,VUT,NT,17
US-RGB,TER,39.5782,-121.8579,1570.665145104,736.5768172062224,4,VUT,NT,17
US-RGF,TER,37.6995,-121.1369,3086.8791707519995,535.6167118422866,2,VUT,NT,17
US-RGW,TER,33.6216,-91.4306,983.4925853376,1539.8891721530308,3,VUT,NT,17
US-RGo,TER,39.6805,-122.0026,1256.502178656,796.4712926012563,4,VUT,NT,17
US-RRC,TER,37.3344,-77.2065,1843.910944704,1614.8783536108222,3,VUT,NT,17
US-Rls,TER,43.1439,-116.7356,753.1383331378285,211.0620209770346,10,VUT,NT,17
US-Rms,TER,43.0645,-116.7486,945.035372003657,208.36850478179161,10,VUT,NT,17
US-Ro1,TER,44.7143,-93.0898,912.4534620610245,883.18878344171,13,VUT,NT,17
US-Ro2,TER,44.7288,-93.0888,1131.8841435312372,882.6285264826203,8,VUT,NT,17
US-Ro3,TER,44.7217,-93.0893,926.00673883776,882.9009483308137,4,VUT,NT,17
US-Ro4,TER,44.6781,-93.0723,879.7426134172774,887.4353647795933,12,VUT,NT,17
US-Ro5,TER,44.691,-93.0576,998.4664338648687,888.93464592332,8,VUT,NT,17
US-Ro6,TER,44.6946,-93.0578,1008.7639788253372,888.7429332120769,8,VUT,NT,17
US-Rpf,TER,65.1198,-147.429,567.961356320003,673.2912696644455,17,VUT,NT,17
US-Rwe,TER,43.0653,-116.7591,465.34733658432,207.90757844959185,5,VUT,NT,17
US-Rwf,TER,43.1207,-116.7231,811.6681304139429,208.15030913715404,10,VUT,NT,17
US-Rws,TER,43.1675,-116.7132,425.40497876160003,215.1107569853314,10,VUT,NT,17
US-SD1,TER,41.2048,-86.0296,1605.3095045952,1082.680202031807,3,VUT,NT,17
US-SD2,TER,41.1785,-85.9977,1197.79703856,1079.7006680560949,3,VUT,NT,17
US-SHC,TER,39.4315,-120.2398,1962.9738115200003,577.8133277741509,4,VUT,NT,17
US-SP1,TER,29.7381,-82.2188,1404.8933617779926,2263.7132061661564,21,VUT,NT,17
US-SRC,TER,31.9083,-110.8395,201.64344315264,318.9341685118693,7,VUT,DT,17
US-SRG,TER,31.7894,-110.8277,518.4200918278588,336.9807415722827,18,VUT,NT,17
US-SRM,TER,31.8214,-110.8661,347.04276714916426,325.7011244243292,22,VUT,NT,17
US-SRS,TER,31.8173,-110.8508,516.0458843251199,330.0344698120499,8,VUT,NT,17
US-SSH,TER,40.6658,-77.9041,691.862901103872,1427.127432253098,5,VUT,NT,17
US-Seg,TER,34.3603,-106.7003,160.7656841525412,214.7162504518838,19,VUT,NT,17
US-Ses,TER,34.335,-106.7448,121.12324046080306,215.37223253171373,18,VUT,NT,17
US-Slt,TER,39.9138,-74.596,1333.0969682594825,1224.551231008409,18,VUT,NT,17
US-Sne,TER,38.0369,-121.7547,906.7749990047998,629.707540019981,5,VUT,NT,17
US-StJ,TER,39.0882,-75.4372,1417.6171252569602,1296.8020307269862,6,VUT,NT,17
US-Syv,TER,46.2421,-89.3459,1298.800686955037,1098.3287441563632,21,CUT,NT,17
US-TaS,TER,25.1908,-80.6391,474.4591596503233,1720.5662724353554,6,VUT,NT,17
US-Ton,TER,38.4309,-120.966,1006.8533288205687,723.6054337412751,25,VUT,NT,17
US-Tw3,TER,38.1152,-121.6469,2195.3589497855996,598.5963258593308,6,VUT,NT,17
US-Tw4,TER,38.1027,-121.6413,1258.904791483013,603.0122288418102,11,VUT,NT,17
US-UC1,TER,40.7536,-78.0056,787.6528860736835,1421.8908664938567,6,VUT,NT,17
US-UC2,TER,40.7559,-77.9998,896.70346560576,1422.0255589687283,6,VUT,NT,17
US-UMd,TER,45.5625,-84.6975,968.7925947698454,856.5310489371627,19,VUT,NT,17
US-UTV,TER,40.1266,-109.9546,1188.3956969664,129.95422864329504,3,VUT,NT,17
US-UTW,TER,39.4453,-110.7288,1218.1308053644798,165.2975664854324,4,VUT,NT,17
US-Uaf,TER,64.8663,-147.8555,571.4273448356496,740.335578989329,22,CUT,NT,17
US-UiA,TER,40.0646,-88.1961,1398.0493843282286,1024.229091945505,9,CUT,NT,17
US-UiB,TER,40.0628,-88.1984,1144.4558961980713,1024.2415994712244,14,CUT,NT,17
US-UiC,TER,40.0628,-88.1961,1593.354129230263,1024.3272405720438,9,CUT,NT,17
US-UiD,TER,40.0646,-88.1985,1439.0152555869256,1024.1399205130488,9,CUT,NT,17
US-UiE,TER,40.0629,-88.2033,1511.0039607675426,1024.0537261888253,7,VUT,NT,17
US-UiF,TER,40.0665,-88.2015,1038.948102430023,1023.9253137313683,6,VUT,NT,17
US-UiG,TER,40.0629,-88.2009,1560.1186356192,1024.1430800827397,6,VUT,NT,17
US-VT1,TER,40.4064,-87.5214,1677.5726958143998,1034.8959525026141,3,VUT,NT,17
US-VT2,TER,40.4018,-87.5213,1382.9144732928,1035.445722216653,3,VUT,NT,17
US-Var,TER,38.4133,-120.9508,779.6907612716032,728.4263996060849,26,VUT,NT,17
US-Vcm,TER,35.8885,-106.5322,506.9113654631112,358.5362207810722,18,VUT,NT,17
US-Vcp,TER,35.8641,-106.5965,972.385476552722,355.1186352885628,19,VUT,NT,17
US-WCr,TER,45.8058,-90.0795,933.3504559828613,1124.075998392993,23,CUT,NT,17
US-WPT,TER,41.4646,-82.9962,922.7718695808,788.7509891206782,3,VUT,NT,17
US-WT1,TER,34.3674,-101.8154,341.67436174079995,587.2352628103727,2,VUT,NT,17
US-Whs,TER,31.7438,-110.0522,127.56099271472041,275.67622212216753,16,CUT,NT,17
US-Wjs,TER,34.4258,-105.8617,415.15162525632775,249.0052295664064,19,VUT,NT,17
US-Wkg,TER,31.7365,-109.9419,235.48356692560512,293.866423049163,22,VUT,NT,17
US-ZF2,TER,40.7939,-87.5355,1231.9712542656,988.7547531277112,2,VUT,NT,17
US-xAB,TER,45.7624,-122.3303,1697.4414578879998,1096.7686102470466,6,VUT,NT,17
US-xAE,TER,35.4106,-99.0588,707.38173491904,783.3101107699537,6,VUT,NT,17
US-xBA,TER,71.2824,-156.6194,143.11019744985597,47.42443613755483,6,VUT,DT,15
US-xBL,TER,39.0603,-78.0716,1593.1507139136,1298.2186293256955,6,VUT,NT,17
US-xBN,TER,65.154,-147.5026,569.02068378432,662.259914913881,6,VUT,NT,17
US-xBR,TER,44.0639,-71.2873,1280.7094174214399,1270.242610952313,6,VUT,NT,17
US-xCL,TER,33.4012,-97.57,1270.3944127103998,1209.76089476263,6,VUT,NT,17
US-xCP,TER,40.8155,-104.7456,288.11736065087996,390.36722988006625,6,VUT,NT,17
US-xDC,TER,47.1617,-99.1066,1007.2785002918399,577.2229470985494,6,VUT,NT,17
US-xDJ,TER,63.881100000000004,-145.7514,581.8839817334399,513.7915700069631,6,VUT,NT,17
US-xDL,TER,32.5417,-87.8039,1759.3754166143997,2055.7826402794053,6,VUT,NT,17
US-xDS,TER,28.125,-81.4362,1261.1048640768001,2003.173875853475,6,VUT,NT,17
US-xGR,TER,35.689,-83.5019,2632.2428188223994,1677.3087698852112,6,VUT,NT,17
US-xHA,TER,42.5369,-72.1727,1290.6222212851198,1319.0469597559754,6,VUT,NT,17
US-xHE,TER,63.8757,-149.2133,432.24947583552006,585.0215847020986,6,VUT,NT,17
US-xJE,TER,31.1948,-84.4686,1918.1100898367995,1960.9947005236259,6,VUT,NT,17
US-xJR,TER,32.5907,-106.8425,150.38524975737602,188.73544156342183,6,VUT,NT,17
US-xKA,TER,39.1104,-96.6129,818.6281296422399,1051.5345592617177,5,VUT,NT,17
US-xKZ,TER,39.1008,-96.5631,1080.3754906502402,1058.5902443968125,6,VUT,NT,17
US-xMB,TER,38.2483,-109.3883,154.95240632832,252.5056565587346,6,VUT,NT,17
US-xML,TER,37.3783,-80.5248,1221.2753847033603,1488.6362289408216,6,VUT,NT,17
US-xNG,TER,46.7697,-100.9154,761.8739810515199,580.1536297555926,6,VUT,NT,17
US-xNQ,TER,40.1776,-112.4524,157.72511101248,269.46827017532553,5,VUT,NT,17
US-xPU,TER,19.5531,-155.3173,1506.5535695039998,2190.5606860179187,6,VUT,DT,17
US-xRM,TER,40.2759,-105.5459,790.9743403584,492.02747326122466,6,VUT,NT,17
US-xSB,TER,29.6893,-81.9934,1544.0264858880003,2247.338071183814,6,VUT,NT,17
US-xSC,TER,38.8929,-78.1395,1587.2576446655999,1399.3131124024894,5,VUT,NT,17
US-xSE,TER,38.8901,-76.56,1491.0271952255998,1163.0939562363187,6,VUT,NT,17
US-xSJ,TER,37.1088,-119.7323,954.07394090688,543.2053404157853,5,VUT,NT,17
US-xSL,TER,40.4619,-103.0293,400.33065490559994,508.0535011078295,6,VUT,NT,17
US-xSP,TER,37.0334,-119.26220000000001,525.3127514726399,557.9616755277648,6,VUT,DT,17
US-xSR,TER,31.9107,-110.8355,241.070560134912,319.7860422070158,6,VUT,NT,17
US-xST,TER,45.5089,-89.5864,1030.94439227136,1172.9182608525346,6,VUT,NT,17
US-xTE,TER,37.0058,-119.006,1058.40069047424,503.80987727179416,6,VUT,DT,17
US-xTL,TER,68.6611,-149.3705,215.36760488889598,210.62612207079553,5,VUT,NT,17
US-xTR,TER,45.4937,-89.5857,1155.26173104,1177.215726766614,6,VUT,NT,17
US-xUK,TER,39.0404,-95.1921,1596.1865687884797,1176.3819353893796,5,VUT,NT,17
US-xUN,TER,46.2339,-89.5373,905.1699224447999,1045.872007164253,6,VUT,NT,17
US-xWD,TER,47.1282,-99.2414,813.8622692851199,581.3714572520563,6,VUT,NT,17
US-xWR,TER,45.8205,-121.9519,1637.5913121599997,1073.0248238052752,6,VUT,NT,17
VU-Coc,TER,-15.444423,167.19131,3156.34104,2400.152911376953,4,VUT,DT,12
ZA-BfK,TER,-28.856483,24.83985,695.55288670848,366.4127617055722,5,VUT,NT,17
ZA-BfS,TER,-28.8906,24.86112,855.74485368,367.5328742982273,5,VUT,NT,17
