site_id,n_years_era5,map_era5,n_years_pf_all,map_pf_allmonths,n_months_qc0,map_pf_qc0_monthly_mean,map_pf_qc0_annualized,n_months_total,n_qc0,frac_filled,bio12_mm,badm_map_mm,excluded,ratio_to_bio12,ratio_to_pf_allmonths,ratio_to_pf_qc0,ratio_to_badm_map,too_few_qc0_months,implausible_raw,data_hub,product_source_network,oneflux_code_version,fluxnet_product_name,product_id,ratio_badm_bio12,within_2pct,badm_round_100,badm_round_50
US-Tw4,30,366.24593333333337,8,334.842375,10,0.2421,88.236,96,10,0.8958333333333334,370,421,FALSE,0.989853873873874,1.0937860936308714,4.1507540384121375,0.8699428345209819,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Tw4_FLUXNET_2013-2024_v1.3_r1.zip,10.17190/AMF/2204881,1.1378378378378378,FALSE,FALSE,FALSE
US-Tw5,30,1717.7816666666663,2,1974.0335,24,5.4442916666666665,1974.0335,24,24,0,370,421,FALSE,4.6426531531531525,0.8701887109143116,0.8701887109143115,4.080241488519398,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Tw5_FLUXNET_2018-2019_v1.3_r1.zip,10.17190/AMF/1881595,1.1378378378378378,FALSE,FALSE,FALSE
US-Twt,30,373.8043666666667,9,359.49733333333336,11,0.6706363636363637,234.5792727272727,108,11,0.8981481481481481,370,421,FALSE,1.0102820720720722,1.0397973281211172,1.5935097859275074,0.8878963578780681,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Twt_FLUXNET_2009-2017_v1.3_r1.zip,10.17190/AMF/2571105,1.1378378378378378,FALSE,FALSE,FALSE
US-UC1,30,1084.6863666666668,2,1086.9025,4,3.158,1128.156,24,4,0.8333333333333334,1010,1006.35,FALSE,1.073946897689769,0.9979610559978166,0.961468419852101,1.0778420695251818,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UC1_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/2469472,0.9963861386138614,TRUE,FALSE,FALSE
US-UC2,30,1036.5163666666667,2,1016.2795,4,3.01775,1078.0500000000002,24,4,0.8333333333333334,1009,1006.35,FALSE,1.02727092831186,1.0199126979011843,0.9614733701281634,1.0299760189463574,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UC2_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/2469473,0.9973736372646185,TRUE,FALSE,FALSE
US-UMd,30,3229.198833333334,14,3326.909,168,9.092166666666667,3326.9089999999997,168,168,0,793,803,FALSE,4.072129676334594,0.9706303458655868,0.9706303458655868,4.021418223329182,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UMd_FLUXNET_2007-2025_v1.3_r1.zip,10.17190/AMF/1881597,1.0126103404791928,TRUE,FALSE,FALSE
US-UTB,30,42.33186666666666,NA,NA,NA,NA,NA,NA,NA,NA,165,138.59,FALSE,0.25655676767676766,NA,NA,0.3054467614305986,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UTB_FLUXNET_2021-2023_v1.3_r1.zip,10.17190/AMF/2469474,0.839939393939394,FALSE,FALSE,FALSE
US-UTD,30,67.7812,NA,NA,NA,NA,NA,NA,NA,NA,271,215.65,FALSE,0.2501151291512915,NA,NA,0.3143111523301646,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UTD_FLUXNET_2023-2024_v1.3_r1.zip,10.17190/AMF/2571139,0.7957564575645757,FALSE,FALSE,FALSE
US-UTE,30,228.46273333333335,NA,NA,NA,NA,NA,NA,NA,NA,225,258.318,FALSE,1.015389925925926,NA,NA,0.884424365833327,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UTE_FLUXNET_2024-2025_v1.3_r1.zip,10.17190/AMF/2571151,1.14808,FALSE,FALSE,FALSE
US-UTJ,30,824.7116,NA,NA,NA,NA,NA,NA,NA,NA,212,196.85,FALSE,3.8901490566037737,NA,NA,4.189543307086614,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UTJ_FLUXNET_2024-2025_v1.3_r1.zip,10.17190/AMF/2571150,0.9285377358490565,FALSE,FALSE,FALSE
US-UTL,30,98.10723333333334,NA,NA,NA,NA,NA,NA,NA,NA,211,177,FALSE,0.4649631911532386,NA,NA,0.5542781544256121,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UTL_FLUXNET_2024-2025_v1.3_r1.zip,10.17190/AMF/3365276,0.8388625592417062,FALSE,FALSE,FALSE
US-UTM,30,73.7891,NA,NA,NA,NA,NA,NA,NA,NA,236,240.03,FALSE,0.31266567796610173,NA,NA,0.30741615631379415,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UTM_FLUXNET_2022-2024_v1.3_r1.zip,10.17190/AMF/3365272,1.0170762711864407,TRUE,FALSE,FALSE
US-UTP,30,285.49806666666666,NA,NA,NA,NA,NA,NA,NA,NA,436,419,FALSE,0.6548120795107033,NA,NA,0.6813796340493238,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UTP_FLUXNET_2024-2024_v1.3_r1.zip,10.17190/AMF/2571149,0.9610091743119266,FALSE,FALSE,FALSE
US-UTV,30,128.37,NA,NA,NA,NA,NA,NA,NA,NA,206,177,FALSE,0.6231553398058253,NA,NA,0.7252542372881357,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UTV_FLUXNET_2023-2025_v1.3_r1.zip,10.17190/AMF/2571143,0.8592233009708737,FALSE,FALSE,FALSE
US-UTW,30,822.7638333333333,NA,NA,NA,NA,NA,NA,NA,NA,228,225.22,FALSE,3.6086133040935673,NA,NA,3.6531561732232185,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UTW_FLUXNET_2021-2024_v1.3_r1.zip,10.17190/AMF/3027344,0.9878070175438597,TRUE,FALSE,FALSE
US-Uaf,30,258.19873333333334,18,263.247,NA,NA,NA,216,0,1,301,263,FALSE,0.8578031007751938,0.9808230799717882,NA,0.9817442332065908,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Uaf_FLUXNET_2003-2025_v1.3_r1.zip,10.17190/AMF/3027325,0.8737541528239202,FALSE,FALSE,FALSE
US-UiA,30,3837.7169,13,3941.58276923077,156,10.799826923076925,3941.58276923077,156,156,0,1015,1051,FALSE,3.781001871921182,0.9736486900537572,0.9736486900537572,3.6514908658420553,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UiA_FLUXNET_2008-2024_v1.3_r1.zip,10.17190/AMF/3027336,1.0354679802955664,FALSE,FALSE,FALSE
US-UiB,30,3837.7169,13,3941.58276923077,156,10.799826923076925,3941.58276923077,156,156,0,1015,1051,FALSE,3.781001871921182,0.9736486900537572,0.9736486900537572,3.6514908658420553,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UiB_FLUXNET_2008-2024_v1.3_r1.zip,10.17190/AMF/3027337,1.0354679802955664,FALSE,FALSE,FALSE
US-UiC,30,3837.7169,13,3941.58276923077,156,10.799826923076925,3941.58276923077,156,156,0,1015,1051,FALSE,3.781001871921182,0.9736486900537572,0.9736486900537572,3.6514908658420553,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UiC_FLUXNET_2008-2024_v1.3_r1.zip,10.17190/AMF/3027338,1.0354679802955664,FALSE,FALSE,FALSE
US-UiD,30,3837.7169,13,3941.58276923077,156,10.799826923076925,3941.58276923077,156,156,0,1015,1051,FALSE,3.781001871921182,0.9736486900537572,0.9736486900537572,3.6514908658420553,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UiD_FLUXNET_2008-2024_v1.3_r1.zip,10.17190/AMF/3027339,1.0354679802955664,FALSE,FALSE,FALSE
US-UiE,30,985.3755666666668,3,1074.1123333333333,5,3.2122,1149.2736,36,5,0.8611111111111112,1015,1021,FALSE,0.970813366174056,0.9173859531141528,0.8573898910291394,0.9651082925236696,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UiE_FLUXNET_2018-2024_v1.3_r1.zip,10.17190/AMF/3027347,1.005911330049261,TRUE,FALSE,FALSE
US-UiF,30,954.1183333333332,3,1067.6633333333334,6,3.2848333333333333,1176.796,36,6,0.8333333333333334,1015,1021,FALSE,0.9400180623973728,0.8936509324100294,0.8107763226025014,0.9344939601697682,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UiF_FLUXNET_2018-2023_v1.3_r1.zip,10.17190/AMF/3027351,1.005911330049261,TRUE,FALSE,FALSE
US-UiG,30,954.1183333333332,3,1067.6633333333334,6,3.2848333333333333,1176.796,36,6,0.8333333333333334,1015,1021,FALSE,0.9400180623973728,0.8936509324100294,0.8107763226025014,0.9344939601697682,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-UiG_FLUXNET_2018-2023_v1.3_r1.zip,10.17190/AMF/3027352,1.005911330049261,TRUE,FALSE,FALSE
US-VT1,30,812.4177,NA,NA,NA,NA,NA,NA,NA,NA,973,1068.37,FALSE,0.8349616649537512,NA,NA,0.760427286426987,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-VT1_FLUXNET_2023-2025_v1.3_r1.zip,10.17190/AMF/3027369,1.098016443987667,FALSE,FALSE,FALSE
US-VT2,30,810.1182666666667,NA,NA,NA,NA,NA,NA,NA,NA,973,1068.37,FALSE,0.8325984241178487,NA,NA,0.7582750046020262,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-VT2_FLUXNET_2023-2025_v1.3_r1.zip,10.17190/AMF/3027370,1.098016443987667,FALSE,FALSE,FALSE
US-Var,30,584.9927333333334,21,560.029380952381,NA,NA,NA,252,0,1,640,559,FALSE,0.9140511458333334,1.0445750762906405,NA,1.0464986285032798,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Var_FLUXNET_2000-2025_v1.3_r1.zip,10.17190/AMF/1993904,0.8734375,FALSE,FALSE,FALSE
US-Vcm,30,538.4859666666666,14,499.28171428571426,65,1.4602,536.0464615384616,168,65,0.6130952380952381,700,646,FALSE,0.7692656666666666,1.0785213062269643,1.004550921054872,0.8335696078431372,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Vcm_FLUXNET_2007-2025_v1.3_r1.zip,10.17190/AMF/2229391,0.9228571428571428,FALSE,FALSE,FALSE
US-Vcp,30,505.1534,14,463.05357142857144,46,1.4029565217391304,515.3846086956522,168,46,0.7261904761904762,597,550,FALSE,0.8461530988274707,1.0909178357949942,0.980148400780641,0.9184607272727272,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Vcp_FLUXNET_2007-2025_v1.3_r1.zip,10.17190/AMF/2229392,0.9212730318257957,FALSE,FALSE,TRUE
US-WCr,30,687.0006666666667,22,701.2119545454545,NA,NA,NA,264,0,1,818,787,FALSE,0.8398541157294214,0.9797332492883696,NA,0.8729360440491317,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-WCr_FLUXNET_1999-2025_v1.3_r1.zip,10.17190/AMF/3028955,0.9621026894865525,FALSE,FALSE,FALSE
US-WPT,30,812.0837,3,843.4626666666667,NA,NA,NA,36,0,1,882,849,FALSE,0.9207298185941044,0.9627974445025822,NA,0.9565179034157834,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-WPT_FLUXNET_2011-2013_v1.3_r1.zip,10.17190/AMF/2229402,0.9625850340136054,FALSE,FALSE,FALSE
US-WT1,30,1763.8166333333334,NA,NA,NA,NA,NA,NA,NA,NA,491,482,FALSE,3.5922945689069925,NA,NA,3.65937060857538,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-WT1_FLUXNET_2023-2024_v1.3_r1.zip,10.17190/AMF/3027361,0.9816700610997964,TRUE,FALSE,FALSE
US-Whs,30,310.37823333333336,14,294.7048571428571,5,0.4858,178.6968,168,5,0.9702380952380952,360,320,FALSE,0.8621617592592593,1.0531832978337328,1.7368986648520477,0.9699319791666668,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Whs_FLUXNET_2007-2025_v1.3_r1.zip,10.17190/AMF/1984574,0.8888888888888888,FALSE,FALSE,FALSE
US-Wjs,30,375.6472,14,330.93235714285714,5,0.919,335.99760000000003,168,5,0.9702380952380952,344,361,FALSE,1.0919976744186046,1.1351177722335577,1.118005604801939,1.0405739612188365,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Wjs_FLUXNET_2007-2025_v1.3_r1.zip,10.17190/AMF/1871146,1.0494186046511629,FALSE,FALSE,FALSE
US-Wkg,30,334.9805666666667,17,314.810705882353,4,0.94825,344.028,204,4,0.9803921568627452,410,407,FALSE,0.8170257723577236,1.0640698057830706,0.9737014622840776,0.8230480753480753,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Wkg_FLUXNET_2004-2025_v1.3_r1.zip,10.17190/AMF/1984575,0.9926829268292683,TRUE,FALSE,FALSE
US-ZF2,30,457.0007,NA,NA,NA,NA,NA,NA,NA,NA,963,914,FALSE,0.47455939771547245,NA,NA,0.5000007658643326,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ZF2_FLUXNET_2024-2025_v1.3_r1.zip,10.17190/AMF/3027365,0.9491173416407062,FALSE,FALSE,FALSE
US-xAB,30,2201.8873,2,2014.9255,NA,NA,NA,24,0,1,2372,2450.59,FALSE,0.9282830101180438,1.0927884430466537,NA,0.8985131335719152,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xAB_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/2229403,1.0331323777403036,FALSE,FALSE,FALSE
US-xAE,30,790.6705000000001,2,877.8734999999999,12,1.7619166666666666,646.906,24,12,0.5,700,778.85,FALSE,1.1295292857142858,0.9006656426011266,1.22223398762726,1.0151768633241318,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xAE_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985434,1.1126428571428573,FALSE,FALSE,FALSE
US-xBA,30,70.94716666666666,2,34.4865,5,0.1282,46.1904,24,5,0.7916666666666666,109,110,FALSE,0.6508914373088684,2.0572446222918144,1.5359721211911277,0.6449742424242424,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xBA_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/2229404,1.0091743119266054,TRUE,FALSE,FALSE
US-xBL,30,1093.0072666666667,2,1234.1085,NA,NA,NA,24,0,1,991,982.55,FALSE,1.102933669693912,0.8856654554009366,NA,1.1124189778297968,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xBL_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/2229405,0.991473259334006,TRUE,FALSE,FALSE
US-xBN,30,379.3319,2,458.5995,5,0.6292,227.7864,24,5,0.7916666666666666,329,275,FALSE,1.152984498480243,0.8271528861239491,1.6652965234096504,1.3793887272727272,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xBN_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/2229406,0.8358662613981763,FALSE,FALSE,FALSE
US-xBR,30,1342.6421666666668,2,1300.7375,1,6.226,2316.072,24,1,0.9583333333333334,1233,1246,FALSE,1.0889230873208977,1.0322160825429163,0.5797065750402693,1.077561931514179,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xBR_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1881598,1.010543390105434,TRUE,FALSE,FALSE
US-xCL,30,947.5983333333334,2,943.354,6,2.6943333333333337,985.486,24,6,0.75,870,925.61,FALSE,1.0891934865900383,1.004499194717289,0.9615543329213538,1.023755505378435,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xCL_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985435,1.063919540229885,FALSE,FALSE,FALSE
US-xCP,30,323.6106666666667,2,280.47299999999996,NA,NA,NA,24,0,1,367,320,FALSE,0.8817729336966396,1.1538032775585056,NA,1.0112833333333335,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xCP_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985436,0.8719346049046321,FALSE,FALSE,FALSE
US-xDC,30,377.5992,2,418.9215,NA,NA,NA,24,0,1,438,489.74,FALSE,0.8620986301369863,0.901360278715702,NA,0.7710197247519092,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xDC_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985437,1.1181278538812787,FALSE,FALSE,FALSE
US-xDJ,30,239.51666666666668,2,314.29100000000005,5,1.2588,463.2240000000001,24,5,0.7916666666666666,290,300,FALSE,0.8259195402298851,0.7620856679531601,0.5170644583757894,0.7983888888888889,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xDJ_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/2229407,1.0344827586206897,FALSE,TRUE,TRUE
US-xDL,30,1300.6067,2,1517.5725000000002,NA,NA,NA,24,0,1,1402,1372,FALSE,0.9276795292439372,0.8570310149926939,NA,0.9479640670553936,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xDL_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985438,0.978601997146933,FALSE,FALSE,FALSE
US-xDS,30,1150.9070666666669,2,1371.67,NA,NA,NA,24,0,1,1221,1216.09,FALSE,0.94259383019383,0.8390553607403141,NA,0.9463995811713498,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xDS_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985439,0.9959787059787059,TRUE,FALSE,FALSE
US-xGR,30,1378.7163666666663,2,1617.9105,1,5.337,1921.3199999999997,24,1,0.9583333333333334,1367,1375,FALSE,1.008570860765667,0.8521586123995527,0.7175880991540539,1.002702812121212,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xGR_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985440,1.005852231163131,TRUE,FALSE,FALSE
US-xHE,30,256.2087,2,355.9375,7,0.5352857142857143,195.25371428571427,24,7,0.7083333333333333,419,320,FALSE,0.6114766109785204,0.7198137313432836,1.3121834887355357,0.8006521875000001,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xHE_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985442,0.7637231503579952,FALSE,FALSE,FALSE
US-xJE,30,1203.044,2,1280.4019999999998,NA,NA,NA,24,0,1,1355,1307.97,FALSE,0.8878553505535056,0.9395830372023788,NA,0.919779505646154,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xJE_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985443,0.9652915129151292,FALSE,FALSE,FALSE
US-xJR,30,203.24796666666663,2,177.912,8,0.43925,160.9755,24,8,0.6666666666666667,273,271.33,FALSE,0.7444980463980464,1.1424072949922808,1.2626018659154137,0.7490803326822197,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xJR_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/2229408,0.9938827838827838,TRUE,FALSE,FALSE
US-xKZ,30,891.7298333333333,2,925.799,1,3.59,1335.48,24,1,0.9583333333333334,892,870.38,FALSE,0.9996971225710016,0.9632002554910228,0.6677223420293328,1.0245293243564113,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xKZ_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985445,0.975762331838565,FALSE,FALSE,FALSE
US-xLE,30,1463.2431,2,1645.2525,4,4.309,1574.439,24,4,0.8333333333333334,1513,1386.24,FALSE,0.9671137475214804,0.8893729685868885,0.9293742723598692,1.0555481734764542,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xLE_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/3027333,0.9162194315928619,FALSE,FALSE,FALSE
US-xMB,30,192.30396666666667,2,164.2035,1,0.386,143.592,24,1,0.9583333333333334,306,319.46,FALSE,0.6284443355119825,1.171131959225392,1.3392387226772149,0.6019657129739769,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xMB_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985446,1.043986928104575,FALSE,FALSE,FALSE
US-xML,30,1361.8994666666667,2,1745.7510000000002,2,4.4239999999999995,1620.216,24,2,0.9166666666666666,1122,1227.82,FALSE,1.2138141414141417,0.7801224038632466,0.8405666075798948,1.1092012401383482,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xML_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985447,1.094313725490196,FALSE,FALSE,FALSE
US-xNG,30,336.91363333333334,2,100.90099999999998,10,0.4914,180.5424,24,10,0.5833333333333333,428,456.51,FALSE,0.7871813862928349,3.339051479503012,1.866119168313556,0.7380202697275708,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xNG_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985448,1.0666121495327103,FALSE,FALSE,FALSE
US-xNQ,30,233.8227,2,210.9705,2,0.33599999999999997,123.288,24,2,0.9166666666666666,297,288.31,FALSE,0.7872818181818182,1.1083194095857003,1.8965568425150865,0.8110114113280843,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xNQ_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985449,0.9707407407407408,FALSE,FALSE,FALSE
US-xNW,30,1610.8974333333333,2,1547.912,14,5.209714285714286,1903.680857142857,24,14,0.41666666666666663,623,1004.54,FALSE,2.585710165864098,1.0406905775866673,0.8462014141125797,1.6036170120984066,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xNW_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/2571112,1.6124237560192616,FALSE,FALSE,FALSE
US-xPU,30,2372.7130666666667,2,2782.9260000000004,6,11.061833333333334,3856.228000000001,24,6,0.75,2155,2685,FALSE,1.1010269450889405,0.8525965356846235,0.615293770665704,0.8836920173805091,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xPU_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/3010289,1.245939675174014,FALSE,FALSE,FALSE
US-xRM,30,416.0914333333333,2,416.7435,1,0.345,128.33999999999995,24,1,0.9583333333333334,548,730.59,FALSE,0.7592909367396593,0.99843532852542,3.2421024881824327,0.5695279614193095,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xRM_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985450,1.3331934306569344,FALSE,FALSE,FALSE
US-xRN,30,1545.3926666666666,2,1775.1169999999995,NA,NA,NA,24,0,1,1220,1340.32,FALSE,1.266715300546448,0.8705863707387552,NA,1.1530027655087345,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xRN_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/2571119,1.098622950819672,FALSE,FALSE,FALSE
US-xSB,30,1101.3257666666666,2,1099.0415000000005,NA,NA,NA,24,0,1,1290,1302.09,FALSE,0.8537409043927648,1.0020784171177033,NA,0.8458138582330459,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xSB_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985451,1.0093720930232557,TRUE,FALSE,FALSE
US-xSC,30,1040.1001666666666,2,1110.1445,NA,NA,NA,24,0,1,1027,1125.5,FALSE,1.0127557611165203,0.936905210688038,NA,0.9241227602547016,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xSC_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/2229409,1.0959104186952289,FALSE,FALSE,FALSE
US-xSE,30,1121.9486333333334,2,1433.2804999999998,6,3.3965,1255.222,24,6,0.75,1104,1074.65,FALSE,1.0162578200483092,0.7827837142369086,0.8938248639151747,1.0440130585151757,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xSE_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985452,0.9734148550724638,FALSE,FALSE,FALSE
US-xSJ,30,421.1263666666667,2,375.0255000000001,NA,NA,NA,24,0,1,542,539.62,FALSE,0.7769859163591636,1.1229272853890375,NA,0.7804128213681233,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xSJ_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/2229410,0.9956088560885609,TRUE,FALSE,FALSE
US-xSL,30,416.76616666666666,2,241.4995,4,0.6875,253.071,24,4,0.8333333333333334,429,432.67,FALSE,0.971482905982906,1.725743393533596,1.646834946187697,0.9632425790248148,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xSL_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/2229411,1.0085547785547786,TRUE,FALSE,FALSE
US-xSP,30,568.4881,2,599.471,NA,NA,NA,24,0,1,842,900.35,FALSE,0.6751640142517815,0.9483162655074224,NA,0.631407896928972,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xSP_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/3028956,1.0692992874109264,FALSE,FALSE,FALSE
US-xSR,30,313.45043333333336,2,275.8435,2,0.318,117.228,24,2,0.9166666666666666,395,346,FALSE,0.7935454008438819,1.136334310336598,2.673852947532444,0.9059261078998074,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xSR_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985453,0.8759493670886076,FALSE,FALSE,FALSE
US-xST,30,727.1521333333334,2,847.355,5,2.5538,936.6264,24,5,0.7916666666666666,803,797.56,FALSE,0.905544375259444,0.8581434385037362,0.7763523784225316,0.9117209154588162,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xST_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985454,0.993225404732254,TRUE,FALSE,FALSE
US-xTE,30,555.1969,2,555.407,11,2.276727272727273,810.0916363636363,24,11,0.5416666666666667,831,1222.5,FALSE,0.6681069795427197,0.99962171884762,0.6853507369761087,0.4541487934560328,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xTE_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/3027334,1.4711191335740073,FALSE,FALSE,FALSE
US-xTL,30,367.4055333333333,2,398.899,NA,NA,NA,24,0,1,239,331,FALSE,1.5372616457461643,0.9210490207629836,NA,1.1099865055387714,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xTL_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/2469475,1.3849372384937237,FALSE,FALSE,FALSE
US-xTR,30,682.6325,2,787.9545,8,2.78375,1019.5755,24,8,0.6666666666666667,803,797.56,FALSE,0.8501027397260275,0.8663349216230125,0.6695261900663562,0.8559011234264507,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xTR_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985456,0.993225404732254,TRUE,FALSE,FALSE
US-xUK,30,926.3591666666666,2,1037.5649999999998,NA,NA,NA,24,0,1,998,990.63,FALSE,0.9282155978623914,0.8928203694868917,NA,0.9351212528054538,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xUK_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985457,0.9926152304609218,TRUE,FALSE,FALSE
US-xUN,30,659.0398333333334,2,842.7845,NA,NA,NA,24,0,1,843,802.3,FALSE,0.7817791617240016,0.7819790626587619,NA,0.8214381569653912,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-xUN_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/1985458,0.9517200474495847,FALSE,FALSE,FALSE
