site_id,n_years_era5,map_era5,n_years_pf_all,map_pf_allmonths,n_months_qc0,map_pf_qc0_monthly_mean,map_pf_qc0_annualized,n_months_total,n_qc0,frac_filled,bio12_mm,badm_map_mm,excluded,ratio_to_bio12,ratio_to_pf_allmonths,ratio_to_pf_qc0,ratio_to_badm_map,too_few_qc0_months,implausible_raw,data_hub,product_source_network,oneflux_code_version,fluxnet_product_name,product_id,ratio_badm_bio12,within_2pct,badm_round_100,badm_round_50,n_genuine_months,map_gauge,diff_badm,diff_bio12,closer_to
IL-Yat,30,241.56693333333337,21,236.60380952380953,47,0.5311702127659574,193.1548085106383,252,47,0.8134920634920635,300,275.6,FALSE,0.8052231111111111,1.0209765169018734,1.2506389832900726,0.8765128205128204,FALSE,FALSE,ICOS,EUF,v1.3,EUF_IL-Yat_FLUXNET_2000-2024_v1.3_r1.zip,ddBS_ZLjXuBI8SSQV2cskqda,0.9186666666666667,FALSE,FALSE,FALSE,192,7.605937500000001,267.99406250000004,292.3940625,badm
IT-BCi,30,952.5521666666668,17,1019.347294117647,46,2.6582391304347825,962.4680869565218,204,46,0.7745098039215687,1039,947.14,FALSE,0.916797080526147,0.9344726494724268,0.989697403556298,1.0057142203546114,FALSE,FALSE,ICOS,ICOS,v1.3,ICOS_IT-BCi_FLUXNET_2004-2025_v1.3_r1.zip,2LNryh4qBQqqtGj-L8ONRyxA,0.9115880654475457,FALSE,FALSE,FALSE,123,33.83853658536585,913.3014634146341,1005.1614634146341,badm
IT-BFt,30,593.8098666666667,2,737.185,NA,NA,NA,24,0,1,678,697,FALSE,0.8758257620452311,0.8055099692297955,NA,0.8519510282161646,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_IT-BFt_FLUXNET_2019-2024_v1.3_r1.zip,IUOlBlndAhz4kdSgYJUDyq-D,1.028023598820059,FALSE,FALSE,FALSE,24,24.069,672.931,653.931,bio12
IT-CA1,30,710.4101666666667,4,764.6959999999999,10,1.9415,707.9796,48,10,0.7916666666666666,332,766,FALSE,2.139789658634538,0.9290099159230162,1.0034331026863863,0.9274284160139252,TRUE,FALSE,ICOS,EUF,v1.3,EUF_IT-CA1_FLUXNET_2011-2014_v1.3_r1.zip,JaiQh6fJCspNapWnx20Mx_-J,2.3072289156626504,FALSE,FALSE,FALSE,23,18.97565217391304,747.0243478260869,313.02434782608697,bio12
IT-CA2,30,712.568,4,766.821,10,1.9474,710.1324,48,10,0.7916666666666666,332,766,FALSE,2.146289156626506,0.929249459782661,1.0034297829531509,0.9302454308093996,TRUE,FALSE,ICOS,EUF,v1.3,EUF_IT-CA2_FLUXNET_2011-2014_v1.3_r2.zip,4nX2fCUltlN4ejOTF1KYMSzf,2.3072289156626504,FALSE,FALSE,FALSE,24,19.183500000000002,746.8165,312.8165,bio12
IT-CA3,30,657.6251,4,708.37125,15,1.6432,600.4392,48,15,0.6875,332,766,FALSE,1.9807984939759036,0.9283622111992827,1.095240117567274,0.858518407310705,FALSE,FALSE,ICOS,EUF,v1.3,EUF_IT-CA3_FLUXNET_2011-2014_v1.3_r2.zip,MAXpa5PAn0L1aK-6zb-kcOs7,2.3072289156626504,FALSE,FALSE,FALSE,20,19.2426,746.7574,312.7574,bio12
IT-Cp2,30,732.0159,9,695.5790000000001,39,2.614871794871795,950.872923076923,108,39,0.6388888888888888,752,601,FALSE,0.9734253989361702,1.05238355384507,0.7698356764974176,1.2179965058236273,FALSE,FALSE,ICOS,ICOS,v1.3,ICOS_IT-Cp2_FLUXNET_2012-2025_v1.3_r1.zip,Oz2rJQyIT8nYjOwvl4nCxlsl,0.7992021276595744,FALSE,FALSE,FALSE,62,17.718387096774194,583.2816129032258,734.2816129032258,badm
IT-Lav,30,1093.9326666666666,18,1116.0519444444444,29,2.4224827586206894,880.7222068965518,216,29,0.8657407407407407,575,1291,FALSE,1.9024915942028984,0.980180781111592,1.242085935951832,0.8473529563645752,FALSE,FALSE,ICOS,EUF,v1.3,EUF_IT-Lav_FLUXNET_2003-2020_v1.3_r1.zip,XKQE9dtAKgDbkY1obJ-3Ym4s,2.245217391304348,FALSE,FALSE,FALSE,163,37.57406134969325,1253.4259386503068,537.4259386503068,bio12
IT-Lsn,30,997.6444666666666,5,1060.2716,7,3.916714285714286,1418.892,60,7,0.8833333333333333,970,1100,FALSE,1.0284994501718212,0.9409329332848928,0.7031151537020905,0.9069495151515152,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_IT-Lsn_FLUXNET_2016-2024_v1.3_r1.zip,wjxZGQl8gUxBPVKPVlu4-g5L,1.134020618556701,FALSE,TRUE,TRUE,49,32.847428571428566,1067.1525714285715,937.1525714285715,bio12
IT-MBo,30,24150.380833333333,18,27391.543777777773,8,69.3395,25559.4495,216,8,0.962962962962963,407,1365,TRUE,59.33754504504504,0.8816728633209081,0.9448709305469716,17.692586691086692,TRUE,TRUE,ICOS,ICOS,v1.3,ICOS_IT-MBo_FLUXNET_2003-2025_v1.3_r1.zip,enS2fTzGG_9PS5-51hqet8iH,3.3538083538083536,FALSE,FALSE,FALSE,188,552.9868085106384,812.0131914893616,145.9868085106384,bio12
IT-Ren,30,866.1938666666667,22,1132.142590909091,110,2.393072727272727,875.6279999999999,264,110,0.5833333333333333,684,970.8,FALSE,1.2663653021442496,0.7650925542613214,0.9892258660831618,0.8922474934761709,FALSE,FALSE,ICOS,ICOS,v1.3,ICOS_IT-Ren_FLUXNET_1999-2025_v1.3_r1.zip,pNTPZfSPE9VmxdZ-g9ijYCSc,1.419298245614035,FALSE,FALSE,FALSE,81,33.38340740740741,937.4165925925926,650.6165925925926,bio12
IT-SR2,30,974.5438,8,1086.39475,3,1.8033333333333332,661.7040000000001,96,3,0.96875,886,950,FALSE,1.0999365688487586,0.8970439152066964,1.4727790673775585,1.0258355789473683,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_IT-SR2_FLUXNET_2013-2025_v1.3_r1.zip,xmKHyUZQfcLwolbWA7E2YEYg,1.072234762979684,FALSE,FALSE,TRUE,83,36.018361445783135,913.9816385542168,849.9816385542168,bio12
IT-SRo,30,913.3800333333334,14,887.778,21,2.528285714285714,920.9108571428573,168,21,0.875,886,920,FALSE,1.0309029721595184,1.0288383282006688,0.9918224182600166,0.992804384057971,FALSE,FALSE,ICOS,EUF,v1.3,EUF_IT-SRo_FLUXNET_1999-2012_v1.3_r1.zip,I0dHiKkliSYYaY8YAFuTO2MB,1.0383747178329572,FALSE,FALSE,FALSE,126,27.452190476190477,892.5478095238095,858.5478095238095,bio12
IT-Tor,30,851.8813,13,838.8596923076923,5,2.1698,796.8096,156,5,0.967948717948718,1272,945,FALSE,0.6697180031446541,1.015522986515761,1.0691152566434945,0.9014616931216932,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_IT-Tor_FLUXNET_2008-2024_v1.3_r1.zip,jpLpilIX0DYcAXQubpEJEEBn,0.7429245283018868,FALSE,FALSE,FALSE,145,27.018620689655172,917.9813793103448,1244.981379310345,badm
IT-TrF,30,926.6391666666668,9,934.1703333333334,5,2.2876,840.3408000000001,108,5,0.9537037037037036,1092,885,FALSE,0.8485706654456655,0.9919381226335954,1.1026944861735462,1.0470499058380416,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_IT-TrF_FLUXNET_2012-2024_v1.3_r1.zip,YwbRGa_5X4xiWtFOUz2_TvxL,0.8104395604395604,FALSE,FALSE,FALSE,100,29.92248,855.07752,1062.07752,badm
JP-Fhk,30,1844.7290333333333,15,1864.8458666666663,NA,NA,NA,180,0,1,1693,1831,FALSE,1.089621401850758,0.9892126026644276,NA,1.0074981066812307,TRUE,FALSE,ICOS,JPF,v1.3,JPF_JP-Fhk_FLUXNET_2006-2023_v1.3_r1.zip,5HO9DkOtLv80oPgti-3L_1gg,1.0815121086828117,FALSE,FALSE,FALSE,170,59.193741176470596,1771.8062588235293,1633.8062588235293,bio12
JP-Fjy,30,1969.4295333333332,20,1990.00175,NA,NA,NA,240,0,1,1693,1954,FALSE,1.163277928726127,0.9896622117710868,NA,1.0078963834868644,TRUE,FALSE,ICOS,JPF,v1.3,JPF_JP-Fjy_FLUXNET_2001-2021_v1.3_r1.zip,rPUO8Mfj9nIziKi_4d2XRkCh,1.154164205552274,FALSE,FALSE,FALSE,237,64.78926582278481,1889.2107341772153,1628.2107341772153,bio12
JP-Khw,30,2291.236,21,2276.938619047619,140,6.381114285714285,2328.143314285714,252,140,0.4444444444444444,2127,2130,FALSE,1.0772148566055475,1.0062792122865225,0.9841473185695884,1.0756976525821595,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Khw_FLUXNET_2000-2021_v1.3_r1.zip,ws7GV5BLwsKMaGOsosxNThpD,1.001410437235543,TRUE,FALSE,FALSE,112,72.52992857142857,2057.4700714285714,2054.4700714285714,bio12
JP-NsC,30,3140.8003,12,3218.0740833333334,90,8.790244444444445,3218.0308000000005,144,90,0.375,1326,1561,FALSE,2.368627677224736,0.9759875685480516,0.9760006958292629,2.0120437540038436,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-NsC_FLUXNET_2004-2015_v1.3_r1.zip,9MJ6Rbkq1nwFkdiq96CdBSn_,1.1772247360482655,FALSE,FALSE,FALSE,51,97.13929411764705,1463.860705882353,1228.860705882353,bio12
JP-NsM,30,3140.8003,12,3218.0740833333334,90,8.790244444444445,3218.0308000000005,144,90,0.375,1326,1561,FALSE,2.368627677224736,0.9759875685480516,0.9760006958292629,2.0120437540038436,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-NsM_FLUXNET_2004-2015_v1.3_r1.zip,qug7pUfVBqZPbH4yxh0PKfgu,1.1772247360482655,FALSE,FALSE,FALSE,51,97.13929411764705,1463.860705882353,1228.860705882353,bio12
JP-Spp,30,1191.5768666666663,19,1214.3505789473684,82,3.1634756097560977,1158.8263902439026,228,82,0.6403508771929824,1239,1150,FALSE,0.9617246704331448,0.9812461799125236,1.0282617626751414,1.0361537971014492,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Spp_FLUXNET_2000-2018_v1.3_r1.zip,js_dXPMf2Ctz9mN3PGXCd2zb,0.9281678773204197,FALSE,FALSE,TRUE,145,40.88044137931034,1109.1195586206898,1198.1195586206898,badm
JP-Srk,30,2521.610866666667,7,2663.0537142857142,12,7.3935,2708.619,84,12,0.8571428571428572,1534,3000,FALSE,1.6438141242937854,0.9468869715769196,0.9309581254014192,0.8405369555555556,FALSE,FALSE,ICOS,JPF,v1.3,JPF_JP-Srk_FLUXNET_2010-2016_v1.3_r1.zip,eFz2nv5isK9K_5qkLLh6xxAF,1.955671447196871,FALSE,TRUE,TRUE,69,87.67669565217392,2912.3233043478263,1446.323304347826,bio12
JP-Ta2,30,1755.004233333333,11,1702.5023636363635,4,4.09225,1475.571,132,4,0.9696969696969696,1765,1722,FALSE,0.9943366761095372,1.0308380597985376,1.189372950087345,1.019166221447929,TRUE,FALSE,ICOS,JPF,v1.3,JPF_JP-Ta2_FLUXNET_2005-2015_v1.3_r1.zip,CmfB4bc3xT3z8lqsrgqLbIGm,0.9756373937677054,FALSE,FALSE,FALSE,118,55.22857627118644,1666.7714237288135,1709.7714237288135,badm
JP-Tef,30,926.4751666666666,20,905.94485,10,2.0214,731.8884,240,10,0.9583333333333334,1113,1200,FALSE,0.8324125486672656,1.0226617731384715,1.2658694504061911,0.7720626388888888,TRUE,FALSE,ICOS,JPF,v1.3,JPF_JP-Tef_FLUXNET_2001-2023_v1.3_r1.zip,U36jKvGfGICHSJO01Sk4jEZT,1.0781671159029649,FALSE,TRUE,TRUE,227,29.945709251101324,1170.0542907488987,1083.0542907488987,bio12
KE-Mkt,30,287.7273333333333,2,443.5445,NA,NA,NA,24,0,1,645,450,FALSE,0.44608888888888887,0.6487000364863803,NA,0.639394074074074,TRUE,FALSE,ICOS,FLX,v1.3,FLX_KE-Mkt_FLUXNET_2019-2024_v1.3_r1.zip,-dDx4tGmNR4X0U5IZ1WtSjW_,0.6976744186046512,FALSE,FALSE,TRUE,24,14.488,435.512,630.512,badm
KR-AdC,30,1130.5096,4,897.817,2,1.007,356.98199999999997,48,2,0.9583333333333334,1166,1191.4,FALSE,0.9695622641509436,1.2591759790692314,3.1668532306951054,0.9488917240221588,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-AdC_FLUXNET_2015-2018_v1.3_r1.zip,m5QvlBnkK_hdAFCUpmGPzXTI,1.0217838765008578,FALSE,FALSE,FALSE,41,30.877756097560976,1160.5222439024392,1135.122243902439,bio12
KR-CRK,30,1473.6751666666669,6,1291.8723333333332,7,3.220285714285714,1180.688571428571,72,7,0.9027777777777778,1248,1180.9,FALSE,1.1808294604700855,1.140728173088311,1.248148921170294,1.2479254523386116,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-CRK_FLUXNET_2015-2021_v1.3_r1.zip,H8OP2ngO7ZJkZ087BV4UNehk,0.9462339743589744,FALSE,FALSE,FALSE,61,43.30327868852459,1137.5967213114754,1204.6967213114754,badm
KR-CmF,30,887.1627,8,768.1028749999999,NA,NA,NA,96,0,1,1281,1315.9,FALSE,0.6925548009367681,1.1550050505929952,NA,0.6741870202902955,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-CmF_FLUXNET_2012-2019_v1.3_r1.zip,9yCK9zGwG8buI8JKtUWmROLY,1.0272443403590945,FALSE,FALSE,FALSE,90,25.754800000000003,1290.1452000000002,1255.2452,bio12
KR-GmP,30,1183.7456,4,1222.6915,32,2.4380312500000003,889.718625,48,32,0.33333333333333337,1230,1089.9,FALSE,0.9623947967479676,0.9681474026767996,1.330471866878138,1.0861047802550692,FALSE,FALSE,ICOS,KOF,v1.3,KOF_KR-GmP_FLUXNET_2011-2014_v1.3_r1.zip,0TTeq3pvvIas1NLdD2HMvWMC,0.8860975609756099,FALSE,FALSE,FALSE,7,88.76914285714287,1001.1308571428572,1141.230857142857,badm
KR-GmR,30,855.4794666666667,3,755.7193333333333,1,1.086,403.9920000000001,36,1,0.9722222222222222,1230,1089.9,FALSE,0.6955117615176152,1.1320068561608851,2.1175653643306465,0.7849155580022631,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-GmR_FLUXNET_2017-2019_v1.3_r1.zip,Ssyo985v7h7CTmNEtvwTbQsE,0.8860975609756099,FALSE,FALSE,FALSE,31,26.691870967741934,1063.208129032258,1203.308129032258,badm
KR-GmS,30,1091.9351333333334,3,964.7363333333334,NA,NA,NA,36,0,1,1217,1089.9,FALSE,0.8972351136674884,1.1318482528386855,NA,1.0018672661100407,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-GmS_FLUXNET_2017-2019_v1.3_r1.zip,5Kb3vNI8mqBd_eETiy2wuWSK,0.8955628594905506,FALSE,FALSE,FALSE,35,28.73314285714286,1061.1668571428572,1188.2668571428571,badm
KR-HPK,30,917.2693,3,920.415,7,2.0365714285714285,744.048,36,7,0.8055555555555556,1301,1282,FALSE,0.7050494235203689,0.9965823025483068,1.2328093080016342,0.7154986739469579,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-HPK_FLUXNET_2016-2018_v1.3_r1.zip,zfSFiNxBUci2ScUx6BSMynNA,0.9853958493466565,TRUE,FALSE,FALSE,26,32.28415384615385,1249.715846153846,1268.715846153846,badm
KR-HcM,30,1108.4790333333333,4,873.89075,NA,NA,NA,48,0,1,1297,1388.9,FALSE,0.8546484451297867,1.2684412019847255,NA,0.7980985192118463,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-HcM_FLUXNET_2015-2018_v1.3_r1.zip,j9Kwyg7s5TpieDfvx4qg9WSR,1.0708558211256747,FALSE,FALSE,FALSE,48,28.487000000000002,1360.413,1268.513,bio12
KR-JjM,30,3410.1683666666668,4,3586.629,10,9.6218,3519.3576000000003,48,10,0.7916666666666666,1956,1989.6,FALSE,1.7434398602590322,0.9508004219746918,0.9689746693165442,1.7139969675646698,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-JjM_FLUXNET_2015-2018_v1.3_r1.zip,Wq4UZR5CnT0upivSDf3D8uUc,1.0171779141104293,TRUE,FALSE,FALSE,33,105.84545454545454,1883.7545454545455,1850.1545454545455,bio12
KR-Kw1,30,1376.1622666666667,5,1207.864,6,3.843,1414.616,60,6,0.9,1301,1332,FALSE,1.0577726876761466,1.139335443946228,0.9728168398114164,1.0331548548548548,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-Kw1_FLUXNET_2016-2020_v1.3_r1.zip,1RvfmPwtVEtfGXXUyFU-U7CT,1.0238278247501922,FALSE,FALSE,FALSE,44,41.82054545454545,1290.1794545454545,1259.1794545454545,bio12
KR-Kw2,30,1286.2524,5,1144.6056,8,3.52875,1299.5475,60,8,0.8666666666666667,1301,1332,FALSE,0.9886644119907764,1.123751622392901,0.9897694389777978,0.9656549549549548,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-Kw2_FLUXNET_2016-2020_v1.3_r1.zip,n2qEvY4a79bHgLKrB0qipAJ_,1.0238278247501922,FALSE,FALSE,FALSE,48,36.05825,1295.94175,1264.94175,bio12
KR-PcD,30,808.1657,4,672.1975,4,1.89925,700.896,48,4,0.9166666666666666,1375,1182.9,FALSE,0.5877568727272727,1.2022741828108554,1.1530465290142904,0.6832071180995857,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-PcD_FLUXNET_2015-2018_v1.3_r1.zip,4wKzVD2bJxwyGKiuPS3-bBLW,0.8602909090909091,FALSE,FALSE,FALSE,41,22.04078048780488,1160.8592195121953,1352.9592195121952,badm
KR-ScC,30,1278.1100666666666,4,1195.228,8,2.70775,995.5995,48,8,0.8333333333333334,1226,1258.2,FALSE,1.0425041326808049,1.069344147448576,1.2837592492429604,1.0158242462777511,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-ScC_FLUXNET_2015-2018_v1.3_r1.zip,6dwzloq1r3LGTyJ3wGCMxk0C,1.0262642740619903,FALSE,FALSE,FALSE,39,40.36153846153846,1217.8384615384616,1185.6384615384616,bio12
KR-SmM,30,960.8168,6,865.2808333333332,NA,NA,NA,72,0,1,1262,1295.8,FALSE,0.7613445324881141,1.1104103581014642,NA,0.7414854144158048,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-SmM_FLUXNET_2015-2021_v1.3_r1.zip,VK7v0BF3ASSyw7wQ9MoSmq5T,1.026782884310618,FALSE,FALSE,FALSE,64,27.294562499999998,1268.5054375,1234.7054375,bio12
KR-UAO,30,941.6040333333332,3,877.0146666666667,5,1.0416,374.3784,36,5,0.8611111111111112,1137,1011.2,FALSE,0.8281477865728525,1.0736468489314508,2.5151131404304663,0.9311748747362868,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-UAO_FLUXNET_2017-2019_v1.3_r1.zip,_55n5cfT3PjNVp8hjP7P_GLa,0.8893579595426562,FALSE,FALSE,FALSE,29,28.36551724137931,982.8344827586208,1108.6344827586206,badm
KR-WdE,30,1398.0235666666665,4,1464.688,NA,NA,NA,48,0,1,1490,1531.5,FALSE,0.9382708501118568,0.9544855741746135,NA,0.91284594624006965,TRUE,FALSE,ICOS,KOF,v1.3,KOF_KR-WdE_FLUXNET_2015-2018_v1.3_r1.zip,eX7IFzdl2WPUmwGiAQ3UI6RD,1.0278523489932887,FALSE,FALSE,FALSE,42,49.349714285714285,1482.1502857142857,1440.6502857142857,bio12
MX-Aog,30,788.7901,3,721.52,NA,NA,NA,36,0,1,689,732,FALSE,1.144833236574746,1.093233867391063,NA,1.0775821038251368,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_MX-Aog_FLUXNET_2016-2018_v1.3_r1.zip,10.17190/AMF/3027343,1.0624092888243832,FALSE,FALSE,FALSE,36,23.595666666666666,708.4043333333333,665.4043333333333,bio12
MX-Tes,30,599.7412333333333,5,639.5994,7,0.9314285714285714,340.236,60,7,0.8833333333333333,676,647,FALSE,0.8871911735700196,0.9376826077906472,1.762721267982616,0.9269570839773312,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_MX-Tes_FLUXNET_2004-2008_v1.3_r1.zip,10.17190/AMF/1832156,0.9571005917159763,FALSE,FALSE,FALSE,49,20.869469387755103,626.1305306122449,655.1305306122449,badm
MY-LHP,30,2605.437266666667,11,2728.385181818182,10,6.6634,2430.4716,132,10,0.9242424242424242,3088,2751,FALSE,0.8437296848013818,0.9549374787801832,1.071988360887108,0.9470873379377196,TRUE,FALSE,ICOS,JPF,v1.3,JPF_MY-LHP_FLUXNET_2009-2019_v1.3_r1.zip,ug2smfKpeFuNSWo-g_LKn8R4,0.8908678756476683,FALSE,FALSE,FALSE,121,89.16852892561982,2661.8314710743803,2998.8314710743803,badm
NL-Hrw,30,858.1188,10,874.4562999999999,4,3.0335,1092.468,120,4,0.9666666666666668,800,848,FALSE,1.0726485,0.98131696232276,0.7854864398774151,1.0119325471698113,TRUE,FALSE,ICOS,EUF,v1.3,EUF_NL-Hrw_FLUXNET_2001-2010_v1.3_r2.zip,PQYUjF6JlyFnKvHTnv1BfTHn,1.06,FALSE,FALSE,FALSE,115,28.62041739130435,819.3795826086956,771.3795826086956,bio12
NL-Vkp,30,819.0740333333333,7,825.6927142857143,NA,NA,NA,84,0,1,798,848,FALSE,1.0264085630743525,0.9919840870121924,NA,0.9658891902515724,TRUE,FALSE,ICOS,EUF,v1.3,EUF_NL-Vkp_FLUXNET_2014-2024_v1.3_r1.zip,yIhmJsmZaC0uHAABPhF1WTWL,1.06265664160401,FALSE,FALSE,FALSE,84,27.090714285714284,820.9092857142857,770.9092857142857,bio12
NO-And,30,9318.330766666666,7,8593.799285714285,55,23.558836363636363,8600.359636363635,84,55,0.34523809523809523,1202,1060,TRUE,7.752355047143649,1.0843086342680577,1.0834815241059617,8.790878081761006,FALSE,FALSE,ICOS,EUF,v1.3,EUF_NO-And_FLUXNET_2008-2014_v1.3_r1.zip,KkqfRlPbN-GjF2nQXq4edZ6A,0.8818635607321131,FALSE,FALSE,FALSE,28,287.2838571428572,772.7161428571428,914.7161428571428,badm
PA-SPn,30,2166.4429666666665,3,2244.8763333333336,8,6.04875,2223.237,36,8,0.7777777777777778,2671,2350,FALSE,0.81109807812305,0.965061163725574,0.9744543504208802,0.9218906241134752,TRUE,FALSE,ICOS,EUF,v1.3,EUF_PA-SPn_FLUXNET_2007-2009_v1.3_r1.zip,S5_n_nsdmDH3A4K0uyIhcfyM,0.8798202920254586,FALSE,FALSE,TRUE,27,76.21777777777777,2273.782222222222,2594.782222222222,badm
PA-SPs,30,2220.400633333333,4,2387.0805,13,6.695692307692307,2454.183692307692,48,13,0.7291666666666667,2671,2350,FALSE,0.8312993760139772,0.9301741744081664,0.90474101033793,0.9448513333333332,FALSE,FALSE,ICOS,EUF,v1.3,EUF_PA-SPs_FLUXNET_2007-2010_v1.3_r1.zip,IgPrzHJAztMihbt5A6F8ftZP,0.8798202920254586,FALSE,FALSE,TRUE,33,81.61054545454546,2268.3894545454546,2589.3894545454546,badm
PR-xGU,30,673.1688333333334,2,706.636,NA,NA,NA,24,0,1,1027,1168,FALSE,0.6554711132749108,0.9526387465871162,NA,0.5763431792237443,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_PR-xGU_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/3365270,1.1372930866601754,FALSE,FALSE,FALSE,24,23.097,1144.903,1003.903,bio12
PR-xLA,30,964.7648333333332,2,1024.2225,NA,NA,NA,24,0,1,1047,1168,FALSE,0.9214563833174148,0.9419484861280956,NA,0.8259972888127853,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_PR-xLA_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/3010288,1.1155682903533906,FALSE,FALSE,FALSE,24,33.567,1134.433,1013.433,bio12
RU-Ch2,30,170.49943333333334,7,201.27828571428577,3,0.31533333333333335,116.456,84,3,0.9642857142857144,171,200,FALSE,0.9970727095516568,0.8470830955672837,1.4640674017082276,0.8524971666666668,TRUE,FALSE,ICOS,EUF,v1.3,EUF_RU-Ch2_FLUXNET_2014-2021_v1.3_r1.zip,3xSmQwrTa-Ufn-rKi86qwxkR,1.1695906432748537,FALSE,TRUE,TRUE,76,6.752526315789474,193.24747368421052,164.24747368421052,bio12
RU-Che,30,109.45376666666668,8,118.71375,6,0.19016666666666665,69.22399999999999,96,6,0.9375,171,197,FALSE,0.6400805068226121,0.9219973816568569,1.5811534535228633,0.5556028764805414,TRUE,FALSE,ICOS,EUF,v1.3,EUF_RU-Che_FLUXNET_2013-2021_v1.3_r1.zip,UMw2SbLULWP0FP70WzGnJ08C,1.152046783625731,FALSE,FALSE,FALSE,85,3.691623529411765,193.30837647058823,167.30837647058823,bio12
RU-Fy2,30,585.4687,6,579.4743333333333,4,1.2125,440.091,72,4,0.9444444444444444,695,711,FALSE,0.8424010071942446,1.0103444903800745,1.330335544239714,0.8234440225035162,TRUE,FALSE,ICOS,EUF,v1.3,EUF_RU-Fy2_FLUXNET_2015-2024_v1.3_r1.zip,Vh2pWjfw5HPNZJDA6XfQSvcP,1.023021582733813,FALSE,FALSE,FALSE,63,19.09466666666667,691.9053333333334,675.9053333333334,bio12
RU-Fy3,30,712.9970666666667,3,710.6089999999999,12,1.6438333333333333,600.056,36,12,0.6666666666666667,687,955,FALSE,1.037841436196021,1.0033605916427557,1.1882175441403249,0.7465937870855148,FALSE,FALSE,ICOS,EUF,v1.3,EUF_RU-Fy3_FLUXNET_2016-2018_v1.3_r1.zip,U-mck6ENkctdQRlTnynkSDWV,1.3901018922852983,FALSE,FALSE,FALSE,11,29.896363636363635,925.1036363636364,657.1036363636364,bio12
RU-Fy4,30,452.93016666666665,6,445.09333333333336,11,0.9580909090909092,347.76763636363637,72,11,0.8472222222222222,690,778,FALSE,0.6564205314009661,1.0176071685339405,1.3023930904055407,0.5821724507283633,TRUE,FALSE,ICOS,EUF,v1.3,EUF_RU-Fy4_FLUXNET_2015-2020_v1.3_r1.zip,hItM4WCQqnQ68mQo9OvhTd6F,1.127536231884058,FALSE,FALSE,FALSE,41,15.20839024390244,762.7916097560976,674.7916097560976,bio12
RU-Fyo,30,557.2262666666667,23,552.3423913043479,31,1.3959032258064517,508.8356129032258,276,31,0.8876811594202898,689,711,FALSE,0.8087463957426222,1.0088421157586431,1.0951007605134826,0.7837218940459447,FALSE,FALSE,ICOS,EUF,v1.3,EUF_RU-Fyo_FLUXNET_1998-2024_v1.3_r1.zip,GW1i5FQInU-IW_0iisGVDXW3,1.0319303338171262,FALSE,FALSE,FALSE,164,20.487146341463415,690.5128536585366,668.5128536585366,bio12
SD-Dem,30,320.2158,3,287.58799999999997,1,1.612,580.3199999999999,36,1,0.9722222222222222,291,320,FALSE,1.1003979381443298,1.1134532734328275,0.5517917700578991,1.000674375,TRUE,FALSE,ICOS,EUF,v1.3,EUF_SD-Dem_FLUXNET_2007-2009_v1.3_r1.zip,fVuGjYQ3WMlneX1PCnbxiEaR,1.0996563573883162,FALSE,FALSE,FALSE,32,8.503125,311.496875,282.496875,bio12
SE-Deg,30,551.8517,2,631.9875,18,1.5001666666666666,548.23,24,18,0.25,608,523,FALSE,0.9076508223684212,0.8732003401966021,1.0066061689436916,1.0551657743785852,FALSE,FALSE,ICOS,ICOS,v1.3,ICOS_SE-Deg_FLUXNET_2019-2024_v1.3_r1.zip,IiyJGdmPkDhdItxg1_8lgLFp,0.8601973684210527,FALSE,FALSE,FALSE,4,27.06,495.94,580.94,badm
